vcf_label	species	x	y	z
tsk_1189	0	79.80200422535127	67.65366136479169	0.0
tsk_1190	0	15.475126987936681	80.84883570837212	2.0
tsk_1191	0	67.05903514550947	73.06112083675337	4.0
tsk_1192	0	62.40478947881866	52.918832545976066	2.0
tsk_1193	0	76.47714248942384	79.02030223158769	-6.0
tsk_1194	0	35.23558408222487	34.3063940997712	6.0
tsk_1195	0	93.51053805494546	83.79640009196768	6.0
tsk_1196	0	82.77407254808958	41.928264359198714	8.0
tsk_1197	0	51.111875421447245	90.36493150322733	-4.0
tsk_1198	0	86.89426530003783	13.440260536849681	4.0
tsk_1199	0	3.190668220268932	84.52537629870214	8.0
tsk_1200	0	6.105360082439354	85.82552504356545	4.0
tsk_1201	0	41.67803651098141	61.28669230266942	-4.0
tsk_1202	0	88.90593774350296	56.64147390109873	14.0
tsk_1203	0	73.99439543012922	80.73735301267783	0.0
tsk_1204	0	22.476025110767047	27.131545470628634	10.0
tsk_1205	0	97.87130661796446	78.44716771557754	2.0
tsk_1206	0	39.97154349469794	53.98438337377917	-6.0
tsk_1207	0	47.65033128607101	35.93991428885863	6.0
tsk_1208	0	62.61714140903458	40.45964258167491	0.0
tsk_1209	0	56.99911546392948	38.6591169654727	12.0
tsk_1210	0	97.29883875996619	6.3888709960018915	4.0
tsk_1211	0	99.06543944950536	7.836275439701415	2.0
tsk_1212	0	83.8315123859705	32.75721943388923	0.0
tsk_1213	0	88.67508472424267	32.18072212404569	4.0
tsk_1214	0	72.10568873214909	97.3238617724173	6.0
tsk_1215	0	64.11804979190529	31.944312321179478	-4.0
tsk_1216	0	74.39813989671937	77.38831747304653	-10.0
tsk_1217	0	87.46845127033365	25.1589504270943	0.0
tsk_1218	0	44.63582175387913	69.01907558303843	0.0
tsk_1219	0	32.58225262505466	81.60203612279979	6.0
tsk_1220	0	31.633408322923415	80.76808204893462	6.0
tsk_1221	0	34.49126123569359	51.57765762879032	4.0
tsk_1222	0	6.530442943942993	12.613992327427203	2.0
tsk_1223	0	24.92234886368227	82.57664888974296	0.0
tsk_1224	0	39.779420883108216	71.97904068908403	0.0
tsk_1225	0	37.881178045952986	70.5167704607081	-2.0
tsk_1226	0	66.00603431275053	75.8044508820962	0.0
tsk_1227	0	95.93940769583234	42.413688173468216	6.0
tsk_1228	0	25.914650167536266	30.924928355465045	4.0
tsk_1229	0	24.109444861972136	73.42344738297955	0.0
tsk_1230	0	70.45967381967336	17.656102345993993	4.0
tsk_1231	0	72.04847984745072	18.594982327415774	-2.0
tsk_1232	0	23.43586832040975	80.80207299716979	6.0
tsk_1233	0	18.258529095368488	81.77209876992966	4.0
tsk_1234	0	16.832722405958975	27.56258296692947	-2.0
tsk_1235	0	30.069369480164987	50.28475583651845	6.0
tsk_1236	0	49.41036596209429	88.98149886953566	2.0
tsk_1237	0	99.9484678133996	76.44974464570512	6.0
tsk_1238	0	6.50887498302877	44.553694206019436	6.0
tsk_1239	0	4.404444566508502	44.35414470699633	10.0
tsk_1240	0	3.690891527724547	45.905705840034216	4.0
tsk_1241	0	5.63762011026541	45.806922561873264	8.0
tsk_1242	0	69.05861653015967	40.5389142353048	-2.0
tsk_1243	0	59.81958940489624	75.98041458642405	-6.0
tsk_1244	0	85.63096892405383	43.08794361632835	4.0
tsk_1245	0	49.645160721754664	46.638051077949434	0.0
tsk_1246	0	8.47349072111226	20.693577808717336	4.0
tsk_1247	0	47.099770424118496	78.97008639521088	8.0
tsk_1248	0	49.37762458385474	84.79246651446142	8.0
tsk_1249	0	48.026245747240644	83.70368031640821	8.0
tsk_1250	0	38.17479323152362	47.81929895029716	2.0
tsk_1251	0	10.879887090993112	67.61870003583455	4.0
tsk_1252	0	86.39239988730326	48.292349618718546	0.0
tsk_1253	0	85.8724417478237	50.63120222578326	-2.0
tsk_1254	0	85.37662495041246	73.35698098301432	2.0
tsk_1255	0	0.09819718629563567	48.83374719157139	4.0
tsk_1256	0	72.29171070109935	32.07711747506293	-6.0
tsk_1257	0	81.1092325258818	4.740746021169824	0.0
tsk_1258	0	79.80783122208736	3.4891681416375926	-2.0
tsk_1259	0	2.2258656962872987	68.99484079679478	2.0
tsk_1260	0	65.3524997015738	62.145610489629064	-4.0
tsk_1261	0	60.25967614504431	62.604548856586426	0.0
tsk_1262	0	58.820730652313046	50.18839193859997	0.0
tsk_1263	0	81.79218249352392	27.523684565474134	4.0
tsk_1264	0	38.639079108150234	50.47289166336972	-4.0
tsk_1265	0	43.03629028649682	96.91936396035139	-12.0
tsk_1266	0	72.01409674321906	70.07323047484017	4.0
tsk_1267	0	64.05624323778596	93.86503081124425	-6.0
tsk_1268	0	59.78652358329803	18.43697029160405	-2.0
tsk_1269	0	57.9473182904854	17.81445737673279	-4.0
tsk_1270	0	59.54576881006909	16.562595656824133	-4.0
tsk_1271	0	73.43632826048623	90.34233711827939	2.0
tsk_1272	0	72.91155910098645	91.88949735311861	0.0
tsk_1273	0	76.30698849173126	90.62999924149709	-4.0
tsk_1274	0	46.20336749494302	97.75578222820782	-14.0
tsk_1275	0	44.7207529893832	96.47212532187044	-14.0
tsk_1276	0	20.152140238191905	69.05020793423425	6.0
tsk_1277	0	17.12037655709134	6.790562495111748	2.0
tsk_1278	0	36.37009139854453	94.30954347131527	-10.0
tsk_1279	0	37.62043136205646	92.70889954554916	-10.0
tsk_1280	0	36.332369746260504	12.693027708040926	-2.0
tsk_1281	0	29.798015070055776	61.76456847762992	-4.0
tsk_1282	0	52.20678437073793	68.89273180593625	6.0
tsk_1283	0	51.292990698517386	48.74439843684319	0.0
tsk_1284	0	28.141481822994	17.672672721318456	2.0
tsk_1285	0	26.460818671518698	15.781590463119331	0.0
tsk_1286	0	31.214685567729724	38.669541101044864	-2.0
tsk_1287	0	18.816731594537504	45.38020410739557	-10.0
tsk_1288	0	21.34781816080787	46.29229698356839	-6.0
tsk_1289	0	45.04614503703079	54.17359370669344	-6.0
tsk_1290	0	6.555754291217678	85.92233569095458	4.0
tsk_1291	0	3.631475939864286	0.3332770126487241	6.0
tsk_1292	0	91.0041167460565	87.66518201282776	4.0
tsk_1293	0	78.57469208234976	79.63258361245295	2.0
tsk_1294	0	79.03139327181007	82.90278880016938	4.0
tsk_1295	0	93.21646481363062	70.03414082708116	2.0
tsk_1296	0	93.71703780310011	75.93267201061653	4.0
tsk_1297	0	52.27288273874867	12.016117730870997	6.0
tsk_1298	0	58.27534938149049	13.829112307026996	-2.0
tsk_1299	0	32.583853994388804	12.873373761725722	-4.0
tsk_1300	0	31.577875594321945	13.776045648395778	-4.0
tsk_1301	0	10.993857472950785	37.45365846931178	4.0
tsk_1302	0	50.9078868361694	70.95948398224368	4.0
tsk_1303	0	34.126532257634146	91.83919734142555	-2.0
tsk_1304	0	7.155676292884678	10.571605323257778	0.0
tsk_1305	0	6.684954627390562	14.131140312533065	0.0
tsk_1306	0	88.59936454711702	64.74628383575732	-6.0
tsk_1307	0	44.217957660692	80.09209200708652	4.0
tsk_1308	0	1.3837489281900162	49.87786583963306	8.0
tsk_1309	0	98.29769846698152	47.901331043555935	8.0
tsk_1310	0	32.3601701315034	29.15783967165047	8.0
tsk_1311	0	20.38653029622062	63.5006896407109	-4.0
tsk_1312	0	82.50651683331633	78.17605702740259	4.0
tsk_1313	0	31.819345425674182	60.28904641090896	2.0
tsk_1314	0	53.28485506751806	66.08863465484285	0.0
tsk_1315	0	90.68706964010417	53.24143993903212	4.0
tsk_1316	0	1.9715627636400077	52.709758215938976	12.0
tsk_1317	0	6.332767075614122	69.31289228045918	8.0
tsk_1318	0	6.060197306632176	67.95284707284084	6.0
tsk_1319	0	16.65419853451018	57.815338941853774	4.0
tsk_1320	0	92.94943000471385	92.76139783204957	0.0
tsk_1321	0	62.73120119170741	35.70698852536995	-6.0
tsk_1322	0	14.414095932628289	0.8689330855317792	8.0
tsk_1323	0	48.74703966597337	53.49294384889383	10.0
tsk_1324	0	81.80204583313564	98.21360955330388	-4.0
tsk_1325	0	71.19717470342323	3.9954613597045507	8.0
tsk_1326	0	74.06413046601993	9.315739653435289	2.0
tsk_1327	0	73.62668650415188	2.092436101036239	4.0
tsk_1328	0	95.82954228073336	33.81697037066208	12.0
tsk_1329	0	65.90843604454496	7.558159348558493	0.0
tsk_1330	0	44.80506222224149	32.72928088692923	6.0
tsk_1331	0	66.23887999833428	77.30140985935277	-4.0
tsk_1332	0	34.46202803633016	71.01695283754032	2.0
tsk_1333	0	11.403134468408199	14.053592592561438	0.0
tsk_1334	0	12.527342857552597	49.68143779500034	8.0
tsk_1335	0	86.0265211597608	13.104456211455904	8.0
tsk_1336	0	77.90815814290016	62.3119614776085	-2.0
tsk_1337	0	77.96695682200493	97.27443124225583	0.0
tsk_1338	0	74.89537725707301	97.03047848831979	-2.0
tsk_1339	0	77.42063432262445	1.5441762660285496	0.0
tsk_1340	0	0.654382300561295	6.194792878024985	4.0
tsk_1341	0	34.60050074745238	62.62050157186469	-2.0
tsk_1342	0	37.861190216288584	61.475657772817954	-6.0
tsk_1343	0	62.68137164847019	92.16086468202525	0.0
tsk_1344	0	9.351244894268506	41.57785578481954	8.0
tsk_1345	0	9.373643458326766	41.880135073155515	10.0
tsk_1346	0	38.61806749513043	68.60654371681693	-2.0
tsk_1347	0	96.25878139254868	5.759688485830273	-2.0
tsk_1348	0	11.239919748430548	12.675117051508105	4.0
tsk_1349	0	79.43095815603499	90.77463759497822	-2.0
tsk_1350	0	80.00060442906818	89.69261642337341	-4.0
tsk_1351	0	63.579444903023344	63.29591379546098	-6.0
tsk_1352	0	49.67045015734462	93.2658352490443	-6.0
tsk_1353	0	57.17202620278776	98.53611221451365	-10.0
tsk_1354	0	51.776397453591194	24.629346062392646	-4.0
tsk_1355	0	10.221565278480742	22.531024107872405	-2.0
tsk_1356	0	59.55895821585118	35.65151146462323	-2.0
tsk_1357	0	0.027671684360612403	54.04278567660837	-8.0
tsk_1358	0	66.3051356613135	69.34074018719771	0.0
tsk_1359	0	95.63143801796863	39.40008516305161	6.0
tsk_1360	0	16.94618883980494	59.47555958076202	0.0
tsk_1361	0	12.932309761247643	64.8107179095815	4.0
tsk_1362	0	6.389170683599238	41.30408641292876	8.0
tsk_1363	0	7.113857085381217	40.980189884776756	10.0
tsk_1364	0	41.50709899807922	31.36947666589051	10.0
tsk_1365	0	47.97697742924087	55.08985170557114	-6.0
tsk_1366	0	50.66373499751757	56.26997621744586	4.0
tsk_1367	0	3.5479202905201865	58.09587133454126	-2.0
tsk_1368	0	69.89127089666249	13.436215183224974	-2.0
tsk_1369	0	70.17331214145615	14.99730298114049	4.0
tsk_1370	0	14.436347924099174	31.168294129570032	-2.0
tsk_1371	0	88.48948707478876	4.204519186882962	8.0
tsk_1372	0	75.15657139676702	78.51865572876419	-4.0
tsk_1373	0	46.76468261998471	63.90954885140783	0.0
tsk_1374	0	77.15591794213148	52.52413521302243	-2.0
tsk_1375	0	43.81591479898473	90.17620296321395	-2.0
tsk_1376	0	49.19259852405085	14.542755236882705	-2.0
tsk_1377	0	33.49571561143371	98.87507896183601	-4.0
tsk_1378	0	22.814263796965477	6.0398671064765	2.0
tsk_1379	0	77.38836011377289	56.266185885096625	2.0
tsk_1380	0	2.898711118148363	78.25765938918215	2.0
tsk_1381	0	98.00077534151937	89.2009712035365	4.0
tsk_1382	0	8.292951923537798	89.72625198890432	0.0
tsk_1383	0	11.021415871906544	89.48717571769994	2.0
tsk_1384	0	53.06116888413959	25.843680809499787	2.0
tsk_1385	0	55.451278853298085	48.32903944478735	4.0
tsk_1386	0	55.74726685241697	81.75802692907257	-10.0
tsk_1387	0	55.874452100366064	81.99432521380287	-10.0
tsk_1388	0	21.26365898589072	57.584084082071904	-2.0
tsk_1389	0	19.294859035942185	2.9957246144630982	8.0
tsk_1390	0	65.38981876210683	35.080992425761494	-8.0
tsk_1391	0	5.629275203532354	49.936500232124246	6.0
tsk_1392	0	28.42840389101736	57.39049815979335	-4.0
tsk_1393	0	78.64147945411568	32.80439487517779	-2.0
tsk_1394	0	73.05442237354228	57.639439873813885	-2.0
tsk_1395	0	73.5893319634582	57.542039476129894	2.0
tsk_1396	0	14.927815814078878	7.845711170945428	-6.0
tsk_1397	0	15.507058370178118	89.60087923127067	4.0
tsk_1398	0	13.715829686137274	89.01487855493956	4.0
tsk_1399	0	79.38582365126747	60.78728396594633	0.0
tsk_1400	0	38.738257254228316	96.27714448428144	-10.0
tsk_1401	0	39.88891300756184	98.7180788297617	-8.0
tsk_1402	0	23.110228935640492	11.38649094272662	2.0
tsk_1403	0	81.04282658342959	49.11699223833151	-2.0
tsk_1404	0	46.76103722494384	14.674903438795413	-10.0
tsk_1405	0	67.87957409326953	40.08662161364362	-4.0
tsk_1406	0	64.00538836107442	60.377742677754696	-8.0
tsk_1407	0	27.528650112927167	33.05238685830412	4.0
tsk_1408	0	24.045451617141115	86.11589308542656	6.0
tsk_1409	0	16.55679702337997	50.071034001515045	6.0
tsk_1410	0	62.19695830803364	61.72908096501567	0.0
tsk_1411	0	37.969811384091116	85.30727839982968	-2.0
tsk_1412	0	45.38655370796792	49.02704739041103	4.0
tsk_1413	0	85.45712516092863	5.991687778603742	2.0
tsk_1414	0	66.206163963678	37.18466888210346	-8.0
tsk_1415	0	63.27905825376007	56.71660594168485	-4.0
tsk_1416	0	63.15955906568631	55.77998025800262	4.0
tsk_1417	0	32.11316728230684	21.300678270135236	10.0
tsk_1418	0	12.432752379445121	15.318028061421002	0.0
tsk_1419	0	93.03211701426815	93.85770079030786	0.0
tsk_1420	0	39.9400438013631	2.3994443099798497	-2.0
tsk_1421	0	92.12777244837386	14.409791782945168	-2.0
tsk_1422	0	18.3508790759204	29.412906202032836	0.0
tsk_1423	0	66.74441934981128	52.06127395783564	8.0
tsk_1424	0	64.26116339544392	49.98170637843825	8.0
tsk_1425	0	16.518381351803683	38.17511175834797	8.0
tsk_1426	0	42.9645863924827	72.65976531791387	0.0
tsk_1427	0	42.06846818502689	72.08889110356132	-2.0
tsk_1428	0	15.717077666187135	57.23431955473069	-4.0
tsk_1429	0	26.97729118101682	88.10523705865756	6.0
tsk_1430	0	87.57080393609148	8.442186280208972	12.0
tsk_1431	0	50.01812625195223	43.71855606259784	4.0
tsk_1432	0	50.54618345511395	44.7014345424098	6.0
tsk_1433	0	30.398931960403814	31.53370843203598	8.0
tsk_1434	0	78.86064630025588	11.174759184265632	-4.0
tsk_1435	0	36.106611001903865	73.18742286457535	0.0
tsk_1436	0	55.568149119597535	6.118772635124873	2.0
tsk_1437	0	93.66407829797375	47.887843746096955	-2.0
tsk_1438	0	39.06436755497315	80.66858284826255	4.0
tsk_1439	0	60.08996886250342	82.01401814297775	0.0
tsk_1440	0	30.02519404966264	88.46110187130739	0.0
tsk_1441	0	13.846105104585298	37.50290310771565	4.0
tsk_1442	0	30.942540412023607	79.81345415976628	-8.0
tsk_1443	0	30.76718931348499	76.499431694238	-6.0
tsk_1444	0	68.86853007921007	26.970378569487742	4.0
tsk_1445	0	96.2226957385739	69.07462205941017	6.0
tsk_1446	0	94.11285711460748	69.25850730997496	4.0
tsk_1447	0	3.0351753083374238	45.13901599961371	10.0
tsk_1448	0	0.021640259080715207	22.92727538863124	-2.0
tsk_1449	0	2.069816504957352	23.02917542897037	2.0
tsk_1450	0	1.3771550545501403	20.522706957529007	0.0
tsk_1451	0	99.64460038196245	20.217862297599407	-2.0
tsk_1452	0	92.99878505037694	39.34291602880039	4.0
tsk_1453	0	4.436698406061205	78.9738922510781	2.0
tsk_1454	0	3.9500755025867536	79.96885514803016	2.0
tsk_1455	0	55.63276898872546	55.209442326864774	10.0
tsk_1456	0	2.3606674236661034	30.559423310048242	0.0
tsk_1457	0	82.20105271130298	78.788371564043	8.0
tsk_1458	0	84.60118830163293	79.25559602977656	6.0
tsk_1459	0	97.11576361425732	18.833865652430376	-6.0
tsk_1460	0	61.44544440298309	74.67823635892945	-2.0
tsk_1461	0	63.411816304692955	73.54341694091934	-6.0
tsk_1462	0	13.288315683105164	32.581519321986676	2.0
tsk_1463	0	64.41512760746973	17.48028951510658	-2.0
tsk_1464	0	82.41123593734378	34.193979281257164	12.0
tsk_1465	0	84.75923004999588	34.873048191583365	8.0
tsk_1466	0	53.203998011633445	28.348677841724356	-2.0
tsk_1467	0	83.65982169377985	87.45298360671993	-2.0
tsk_1468	0	35.10053269228395	42.08209163435588	-2.0
tsk_1469	0	43.60387783865205	74.96696727794311	6.0
tsk_1470	0	43.39482065670753	73.70002496698423	6.0
tsk_1471	0	76.76529046764946	17.0665886073122	-2.0
tsk_1472	0	77.68765905934427	17.805581656374066	-4.0
tsk_1473	0	19.318003011960627	50.776097886714815	0.0
tsk_1474	0	92.1478549195888	29.832244355753147	-4.0
tsk_1475	0	67.08246746948073	26.24529972460198	-6.0
tsk_1476	0	22.85434999174331	41.337073375596475	0.0
tsk_1477	0	47.672658006350225	33.011974773658075	4.0
tsk_1478	0	8.823899622293167	6.507538429868933	2.0
tsk_1479	0	65.86410065193449	38.472863476494474	-2.0
tsk_1480	0	40.08513998795456	30.163886000809683	6.0
tsk_1481	0	94.72084181309741	83.49517644188	0.0
tsk_1482	0	15.173179523700473	11.280601999438558	2.0
tsk_1483	0	15.863360635308648	10.05482646611463	0.0
tsk_1484	0	65.6910962773836	42.548808503835374	8.0
tsk_1485	0	98.52931449996684	44.79510781005163	8.0
tsk_1486	0	10.821726052709767	47.25865306330132	12.0
tsk_1487	0	9.364467681233439	47.01309557029675	10.0
tsk_1488	0	29.307185839939013	84.55437764094665	0.0
tsk_1489	0	71.44678005829017	37.817302981509	-8.0
tsk_1490	0	74.01123859289473	5.7722674306966795	4.0
tsk_1491	0	73.0503539253964	6.2522911156626035	6.0
tsk_1492	0	69.82398960464377	10.67862360025769	0.0
tsk_1493	0	13.497646282622549	59.782511337596404	-2.0
tsk_1494	0	31.969932506501763	83.65209215402587	2.0
tsk_1495	0	32.481497357910264	82.75652299868916	2.0
tsk_1496	0	8.004958856437494	3.535288889603311	8.0
tsk_1497	0	94.5367860803661	95.62269581804243	-2.0
tsk_1498	0	94.00639557778689	95.44062379561102	-4.0
tsk_1499	0	23.42969704599748	35.88258555011501	8.0
tsk_1500	0	75.06757746623633	64.77633235102726	-6.0
tsk_1501	0	47.76787083313542	74.20608320609111	6.0
tsk_1502	0	46.31013435728558	73.5736119516748	10.0
tsk_1503	0	39.974493326208446	31.661238610251804	6.0
tsk_1504	0	7.999771902367039	36.55379545087811	4.0
tsk_1505	0	12.26296973590454	12.35362055251072	0.0
tsk_1506	0	40.40285696945429	73.73326344014775	0.0
tsk_1507	0	61.916202435529215	46.63677647650954	8.0
tsk_1508	0	94.36863772667492	60.70522577234893	10.0
tsk_1509	0	38.47376195495852	1.692617154641036	-4.0
tsk_1510	0	45.17357817382018	40.294349996058074	-2.0
tsk_1511	0	47.07896998912973	40.29017428490421	-4.0
tsk_1512	0	72.37250600580063	77.51914768673733	0.0
tsk_1513	0	71.37248193910077	75.15877323054133	-2.0
tsk_1514	0	72.91107142856843	73.92707631325418	0.0
tsk_1515	0	27.682569817030274	44.947273336177226	0.0
tsk_1516	0	32.832761936131355	44.2356478812047	0.0
tsk_1517	0	42.04234687820486	5.122416415094717	6.0
tsk_1518	0	79.60584988274115	92.82856587144414	-2.0
tsk_1519	0	39.182602710443895	88.12149040054942	-2.0
tsk_1520	0	40.31650329248561	87.03362430471859	-2.0
tsk_1521	0	99.47080971418885	8.813697770799823	-2.0
tsk_1522	0	1.8314489974158157	8.588666149678536	0.0
tsk_1523	0	0.7509066771211573	9.6035624993482	2.0
tsk_1524	0	97.58260660966543	35.2689972528918	10.0
tsk_1525	0	98.43849373162796	35.831068648165825	10.0
tsk_1526	0	69.15371572385773	27.15292868610362	-4.0
tsk_1527	0	81.02647515489167	31.700874000194098	-16.0
tsk_1528	0	72.2098231508107	61.51728480560462	6.0
tsk_1529	0	88.27202988252854	83.07498628990275	10.0
tsk_1530	0	20.82639586200846	14.625829941304106	-8.0
tsk_1531	0	3.3875013024387752	76.15203881215656	0.0
tsk_1532	0	2.44621630342115	73.70369784674187	0.0
tsk_1533	0	1.5824825098722628	76.55757636735109	0.0
tsk_1534	0	62.31739426134082	22.855275138864013	0.0
tsk_1535	0	30.92720164302158	50.9052141412721	2.0
tsk_1536	0	33.91777640833443	7.053832077456766	2.0
tsk_1537	0	58.38356075869149	74.06001983586683	-6.0
tsk_1538	0	32.031383750343906	81.8113207570502	12.0
tsk_1539	0	83.06748748113334	63.09354961856888	2.0
tsk_1540	0	37.28633211220856	50.027055743582416	-6.0
tsk_1541	0	49.31420657244219	82.87972907140997	4.0
tsk_1542	0	50.24756849376155	81.44271006907216	4.0
tsk_1543	0	17.580378627373882	68.31811082801735	-2.0
tsk_1544	0	66.78156496430817	97.86725760866639	4.0
tsk_1545	0	33.5579129345827	45.81593136901104	-4.0
tsk_1546	0	28.883022683842686	10.531746763364191	8.0
tsk_1547	0	28.748032998805694	10.901931179812095	8.0
tsk_1548	0	83.30358134488225	71.15058681883588	2.0
tsk_1549	0	26.382701034386827	18.689506499944898	2.0
tsk_1550	0	26.075525710776237	17.036356257742653	6.0
tsk_1551	0	38.908079061855226	17.21026298819326	-4.0
tsk_1552	0	1.2756467097758504	42.97331244121284	4.0
tsk_1553	0	0.7546103754851209	44.24443380468975	4.0
tsk_1554	0	62.54289481606771	97.86022560870259	4.0
tsk_1555	0	24.636626293494885	59.2489697320572	-8.0
tsk_1556	0	81.57030234101033	7.54969583448768	6.0
tsk_1557	0	76.6006232285044	7.363002685919124	4.0
tsk_1558	0	1.1373815619386056	76.09915675556978	0.0
tsk_1559	0	61.186904500946504	19.137568134313703	2.0
tsk_1560	0	33.79160393313506	86.34818265302168	-4.0
tsk_1561	0	28.63518290133268	70.64529029763764	10.0
tsk_1562	0	27.164092880885416	70.89086517554445	10.0
tsk_1563	0	81.21272965684092	25.95258624219909	4.0
tsk_1564	0	26.831152250614785	56.615208252296554	-4.0
tsk_1565	0	84.37772412818475	97.97062375278227	0.0
tsk_1566	0	23.826503479463717	81.29274303096288	2.0
tsk_1567	0	31.789401069472323	74.02083572564588	-4.0
tsk_1568	0	30.58808730042791	72.39291695481609	0.0
tsk_1569	0	30.34380885539235	73.71559274495415	-2.0
tsk_1570	0	31.982927400042872	74.67559347134856	2.0
tsk_1571	0	88.77446132861324	91.70279660662459	8.0
tsk_1572	0	92.80269536802423	52.79139933025628	8.0
tsk_1573	0	66.4009169528669	27.290788090977976	-2.0
tsk_1574	0	67.96164154943129	23.195956682108886	-2.0
tsk_1575	0	64.97909292732656	26.268490306865598	-4.0
tsk_1576	0	90.41077850410379	51.561869858804855	-6.0
tsk_1577	0	10.975048785669738	94.3613000854586	4.0
tsk_1578	0	77.27525936019224	59.03701713041727	-4.0
tsk_1579	0	75.98409627017175	59.61397298653782	-4.0
tsk_1580	0	76.88293907678181	60.49950481119151	-2.0
tsk_1581	0	57.46851589427948	1.7525420647301502	-10.0
tsk_1582	0	21.162704411884278	92.99989465917645	2.0
tsk_1583	0	98.77220526181218	42.86745506064309	12.0
tsk_1584	0	62.92110563772421	44.990414744598226	10.0
tsk_1585	0	60.0312255719438	92.69328173234638	-4.0
tsk_1586	0	5.927289279495131	27.094058461344577	4.0
tsk_1587	0	59.900662601152256	60.36834483329012	-6.0
tsk_1588	0	6.646931948114417	60.33955652519478	-10.0
tsk_1589	0	6.085890376868209	61.69981088428415	-4.0
tsk_1590	0	38.527403226889355	13.64324536076063	2.0
tsk_1591	0	2.1268939036867707	72.59272256890351	4.0
tsk_1592	0	2.9793745249240082	70.43654743191678	0.0
tsk_1593	0	24.017945096162784	2.5068396596137523	8.0
tsk_1594	0	1.1051797710913627	79.62828479096342	6.0
tsk_1595	0	1.4240093737712467	42.8938688489506	4.0
tsk_1596	0	54.36242680602987	68.29002772298445	4.0
tsk_1597	0	93.99038030035047	9.417162261352598	8.0
tsk_1598	0	76.80952199066039	75.17259736002357	2.0
tsk_1599	0	20.99573852517767	7.257475248042128	6.0
tsk_1600	0	92.47386819544839	31.298153773075807	-4.0
tsk_1601	0	90.37045627204719	31.29241908151969	-4.0
tsk_1602	0	38.887337686699524	81.81036327884209	10.0
tsk_1603	0	13.19411248674758	72.23286110246806	-2.0
tsk_1604	0	45.20091234780397	29.756178978222938	4.0
tsk_1605	0	25.233676037010905	29.32315980935984	4.0
tsk_1606	0	59.06898308613768	5.5627684111296425	-4.0
tsk_1607	0	68.42907744465398	97.66237281634788	2.0
tsk_1608	0	69.54171774178428	96.52216315349361	4.0
tsk_1609	0	27.538471142375514	54.419458348940715	-4.0
tsk_1610	0	69.84616840067201	73.28405359468839	-4.0
tsk_1611	0	19.51009762968007	5.83598078628484	0.0
tsk_1612	0	94.6710037545072	75.4398572895872	-2.0
tsk_1613	0	27.88731312965404	90.64702624274896	2.0
tsk_1614	0	79.65404785897297	33.41869343446468	-12.0
tsk_1615	0	97.01215944942763	54.84203540879879	-10.0
tsk_1616	0	96.52902934860262	52.26568453003506	-8.0
tsk_1617	0	53.85745447995477	15.837913125980851	2.0
tsk_1618	0	55.35015343683925	14.81912446742917	2.0
tsk_1619	0	34.56419058122308	15.166635325342474	-4.0
tsk_1620	0	10.260255948459093	32.64954263570353	-2.0
tsk_1621	0	6.239808512023796	33.791108566262565	-8.0
tsk_1622	0	7.028935354002623	30.90358155934262	-4.0
tsk_1623	0	12.663743396859434	30.535472003058356	-4.0
tsk_1624	0	70.52017493328039	83.3109033217273	-10.0
tsk_1625	0	50.83249985924247	85.36217346998961	-2.0
tsk_1626	0	28.203069287039046	55.78713143196467	-4.0
tsk_1627	0	6.882906855893653	29.559552150923093	-2.0
tsk_1628	0	50.4561495426967	34.05373378646873	8.0
tsk_1629	0	7.503915263968548	52.35011512528888	6.0
tsk_1630	0	8.77049008547658	51.312853985370324	2.0
tsk_1631	0	7.40066259683332	50.481943543640504	2.0
tsk_1632	0	7.887144703632673	93.33647123388054	6.0
tsk_1633	0	27.768115963439012	62.101921001228945	-6.0
tsk_1634	0	26.223179322156028	61.42197802615834	-8.0
tsk_1635	0	28.11121562414237	61.77012190482691	-2.0
tsk_1636	0	11.365360599409698	41.86768219021593	6.0
tsk_1637	0	13.791686478003312	43.16292496152934	6.0
tsk_1638	0	42.60505756182417	79.32199062039047	0.0
tsk_1639	0	26.89690593566889	27.04892837906056	6.0
tsk_1640	0	9.275834164261262	60.718535259815035	4.0
tsk_1641	0	31.045249989298743	26.414413818193115	10.0
tsk_1642	0	52.917801918236556	77.32450621888685	-2.0
tsk_1643	0	53.16930910694404	80.7383353801031	-4.0
tsk_1644	0	6.334717402332323	3.9949571661732235	2.0
tsk_1645	0	18.71577945299557	63.95275592600248	-4.0
tsk_1646	0	36.280275758780846	32.87084250156874	8.0
tsk_1647	0	20.896740617181063	58.047934506243934	2.0
tsk_1648	0	12.75834757304536	76.54055745084725	4.0
tsk_1649	0	78.70852026394336	25.532048171006508	-8.0
tsk_1650	0	67.4938646308269	2.555961353652276	2.0
tsk_1651	0	15.612183920027515	40.01020673050669	2.0
tsk_1652	0	70.97915174097852	31.261433402035998	-6.0
tsk_1653	0	71.15998244450391	30.190026367239835	-6.0
tsk_1654	0	50.05570729895644	47.36502306546187	0.0
tsk_1655	0	71.63235767392646	57.078308173361286	12.0
tsk_1656	0	60.1347041814532	67.1656627647477	4.0
tsk_1657	0	61.12989621517822	68.28274992638273	0.0
tsk_1658	0	81.82060936609368	97.07594780438369	-2.0
tsk_1659	0	14.50676969219228	55.73872566902661	4.0
tsk_1660	0	14.036727729347394	57.385041397816764	4.0
tsk_1661	0	53.63494496006413	54.5554160869349	2.0
tsk_1662	0	52.58675642188649	55.273490991969986	0.0
tsk_1663	0	21.188479872723658	33.0447591527037	12.0
