,pretained,Nh,Np,pr_unhosted,pr_unparasitized,pprh_m,pprh_v,pntcorr,dsccorr,unocc_h,unocc_p,Nh_m,Np_m,Nh_stdv,Np_stdv,Nh_cv,Np_cv,Ncorr,rh_m,rp_m,rh_stdv,rp_stdv,rh_rp,zh_m,zh_stdv,zp_m,zp_stdv,zcorr,vh_m,vh_stdv,vp_m,vp_stdv,vcorr,Dzh_m,Dzp_m,Dzh_stdv,Dzp_stdv,Dzh_Dzp,DBzh_m,DBzp_m,DBzh_stdv,DBzp_stdv,DBzh_DBzp,Nh_DBzp
0,0.6798001427551749,2292,2470,0.0,0.5191972076788831,1.0594117647058823,1.1062073620268935,0.041382834062118956,-0.005384907921292524,0.0,0.0,11.693877551020408,12.60204081632653,4.459293179050266,5.091450442514579,0.3813357168821344,0.4040179298513593,0.7054185136443603,0.024578058349874806,0.020277846860749286,0.01611756579470418,0.013877567096684541,0.7127267305785449,12.792460487250416,22.458606217304975,-0.47689776658206634,22.534311829613745,-0.005384907921292524,3701.111389600186,1692.535412739761,3600.7878477797435,1764.5406077108248,0.02192539698080481,0.006694543378903325,-0.0036749265669039693,0.11305714773930044,0.15886332745329348,0.03836243034233042,0.0,0.0002603686035182363,0.0,0.025760510350765268,,0.0834663978149965
0,0.6959370904325033,2170,2609,0.0,0.47788018433179724,1.1652996845425867,1.275917628684028,0.026565538550987387,-0.08284098488904097,0.0,0.0,11.071428571428571,13.311224489795919,3.907258203224694,5.665919395429107,0.3529136441622304,0.4256497514389057,0.6895243626109963,0.029284952326713493,0.015724267085717454,0.01099553041169796,0.015330476675085018,0.5890601074242038,6.393953109916851,19.329770002010935,5.799596707419258,19.109876876402584,-0.08284098488904097,3582.359969526077,1754.7066987885062,3721.7833579172257,1739.9368763609389,0.04410016944432622,-0.004218458112328097,0.004756659084835575,0.08503139208566325,0.1527131180391704,0.1412234752367481,0.0,-0.001141067991884238,0.0,0.029189403064008728,,0.0015413601614425346
0,0.6704561208928324,2121,2715,0.0,0.46864686468646866,1.2259259259259259,1.3049157833350487,-0.017454528824802956,0.1263485865951828,0.0,0.0,10.821428571428571,13.85204081632653,3.7063701227993255,6.013962038743984,0.34250284963162086,0.4341571121892526,0.6259735159427505,0.030140171840110835,0.01255399209428878,0.011379314116974928,0.017173298442555673,0.41287083581463313,-0.006902907398262075,22.23258174421586,2.5411160607736334,21.47893115031444,0.1263485865951828,3643.1156413694334,2302.5882597654963,3779.1396721188175,2033.3820546167315,-0.052251424714711996,-0.012795383388502337,0.012696994835942648,0.11688790629348797,0.15310958923427373,0.05290709436468691,0.0,-0.002909504840900947,0.0,0.02064038390199211,,0.17073827480078127
0,0.6638261610566681,1966,2708,0.0,0.43641912512716174,1.3215699208443272,1.4092607479962986,-0.016932980828583858,-0.029781975361206307,0.0,0.005102040816326481,10.03061224489796,13.816326530612244,3.65696828795812,5.883217223421143,0.3645807652287851,0.4258163130688863,0.6347710589782746,0.03410462919828539,0.011020775620758625,0.012582316350994672,0.01576111219575028,0.4534489648386221,-4.680125037262289,21.148115526572596,6.751343738938135,18.688645018326,-0.029781975361206307,3768.738434042669,1929.9262029608242,3554.1689399942375,1621.158366893999,0.03914377330545792,0.004833139743984818,0.006128288477644719,0.09229762167317719,0.14823160549537184,0.008427274081621892,0.0,-0.0010092352493388025,0.0,0.02055300120856759,,-0.016411288197848168
0,0.6857142857142857,2216,2632,0.0,0.46074007220216606,1.1825764596848933,1.248793977851121,0.0046987860974777055,-0.13590402386578104,0.0,0.005102040816326481,11.306122448979592,13.428571428571429,4.176633813934205,5.9390062192083,0.3694134600772131,0.4422664205793415,0.6657629361979683,0.02655632594528245,0.014255504787578921,0.01572668486479403,0.015674398916645373,0.5924095617174435,-7.834897858382428,21.50047946732899,8.363539602992963,20.781182561084265,-0.13590402386578104,3738.988203551669,1781.397061691629,3573.750894367696,1690.011879272353,0.10565367226052245,0.005897730611911825,0.017452424702581185,0.09949915999291184,0.19349009341749307,0.07970152626605834,0.0,0.0006471291053842522,0.0,0.019179674558845346,,0.10494182216122919
0,0.6883672866843814,2207,2456,0.0,0.5446307204349796,1.0630520865062443,1.1663461968596,-0.008906540365672802,-0.04429245263463008,0.0,0.005102040816326481,11.260204081632653,12.53061224489796,3.735985499228389,5.139498292650459,0.3317866596505502,0.41015540120500404,0.6743577181706313,0.027563100522161516,0.020580613098796514,0.012300218265887635,0.014284935321133993,0.629708037110003,-1.696516891379502,21.811747967752606,13.583470840233872,20.569210050149195,-0.04429245263463008,3750.7341842360856,1662.4170327163358,3627.7711563483567,1664.3649014054213,-0.10103154932714369,-0.008510747967913023,0.0025400853126233782,0.09493864659635827,0.16878209048490636,0.07932166477159977,0.0,-0.0013628022260671092,0.0,0.02964850617298242,,0.00022896948660076802
0,0.6691902122482087,2418,2532,0.0,0.48883374689826303,1.106837606837607,1.185219691489284,0.017762902867996463,0.03596163910874833,0.0,0.0,12.33673469387755,12.918367346938776,4.206085646130501,5.272421658146026,0.3409399448476337,0.4081337460492184,0.651282770208543,0.0204752018455186,0.01689000637538244,0.014782430006126172,0.013965164309103823,0.7296195439681408,0.4659711000652595,21.955740339303148,12.121952154272895,21.085160009517242,0.03596163910874833,3799.414774942844,1655.4445705008027,3958.7813892320632,1634.1454576436056,0.03953935967249875,0.005954264539004898,-0.02720667433305979,0.08767959137055609,0.1629076968599504,-0.038151734312848656,0.0,-0.001447641749805068,0.0,0.02236430267390817,,0.14270092663625847
0,0.6934912854030502,2474,2619,0.0,0.5097008892481811,1.054840514829323,1.100825989110958,0.010743336408212078,0.023607486870756686,0.0,0.0,12.622448979591837,13.362244897959183,4.43763694594885,5.292123131814067,0.3515670337130051,0.3960504520181585,0.6491577799884544,0.01902634191944839,0.015379796694994289,0.018005344060453878,0.01317370393200384,0.6466128480543696,2.4931058636387,21.157193679941876,14.919030707350467,20.336082084006666,0.023607486870756686,3940.67284202002,2017.3497842015643,4086.003276883793,1935.3836062140888,0.0030494129428688416,0.003713474279795972,-0.004790603036116379,0.10959516746840646,0.15719447297373926,0.1093235857214111,0.0,-0.00202961011046172,0.0,0.01604320583857718,,0.23335978392173892
0,0.6888015717092338,2679,2580,0.0,0.5643896976483762,0.9639825057885258,1.0053930907901167,-0.0035906940252364078,0.07188289734159364,0.0,0.0,13.668367346938776,13.16326530612245,4.260398366802263,5.2588267728351346,0.31169767819829913,0.3995077703394133,0.5844956266569816,0.013266108641226385,0.017312117659876277,0.015459121782476857,0.012614170506005672,0.49243202310328854,4.913469831604483,18.67898438300642,16.806638385803986,20.390484269498803,0.07188289734159364,3915.2529510379927,1540.7510523818669,3889.155887489017,1757.151007270048,0.07063043427637178,0.0005552412852479261,-0.0034760101075373942,0.0944146052522837,0.12796860815320843,-0.06261430935686914,0.0,-0.005208432761990347,0.0,0.02881126511593886,,0.11484692744993874
0,0.7009358288770053,2549,2694,0.0,0.4974499803844645,1.0674405749032614,1.1090805915741233,-0.0038942169623232188,-0.17936330690677632,0.0,0.0,13.005102040816327,13.744897959183673,4.257719925487496,5.4609311209246165,0.3273884289507843,0.3973060503716499,0.7135593983479447,0.017701725015696095,0.014206652983864693,0.014027463714744563,0.014630543777196973,0.6506744710680932,-1.0176956140775255,21.28529510758783,16.70345680095641,18.308450713390126,-0.17936330690677632,3902.0215214862656,1748.7014523411824,3671.3230377888867,1647.058171721762,-0.036249475098206946,0.0015343667490220465,-0.014842703784524309,0.10598829761403028,0.14771301620653027,-0.07969911881630785,0.0,-0.003159854207929628,0.0,0.021062903457464352,,0.18552784450287077
0,0.6720493632663779,2407,2712,0.0,0.5031159119235563,1.1387250772254984,1.23973871119399,0.03559601520910862,0.07877220880245939,0.0,0.0,12.28061224489796,13.83673469387755,4.602990291455535,5.227528469409083,0.374817655639919,0.37780073009003695,0.5686059845038962,0.02068192248600263,0.011972465151488,0.018646904040176323,0.011982790121736052,0.4596810710917515,-10.724423884601993,25.081998045627923,15.408390274761796,20.77825992380717,0.07877220880245939,3994.469501730678,1752.5862704149724,4101.6358519732785,2063.0537837897846,-0.075825897633107,0.015456499992216282,0.019243376087859188,0.1206292040801941,0.15632363076167405,0.08799748767728627,0.0,-0.0035545740526164217,0.0,0.02190849188957206,,-0.11763579225388827
0,0.6818932305998899,2230,2726,0.0,0.44663677130044843,1.1988498789346247,1.2613852950469122,-0.012331258750395473,-0.03926278524562644,0.0,0.0,11.377551020408163,13.908163265306122,3.511199097167187,5.364817457537108,0.30860763365236266,0.38573155600780384,0.6827271509032149,0.02694952361731036,0.012538072478246603,0.012081234598040596,0.013899078342196034,0.7125965661235785,-7.678081232010354,26.594552550917616,15.81207231335149,21.6280188075278,-0.03926278524562644,4032.8993618317004,1843.6343685715708,4108.6148593757935,1870.904618665856,0.06669239133891024,-0.005553867017204459,0.006986154629214896,0.08208014354788404,0.16417383897096854,-0.036343455003406216,0.0,-0.0017209897346308518,0.0,0.0226143003278679,,0.04843096253262606
0,0.6788490385926633,2224,2754,0.0,0.4572841726618705,1.2309096440523273,1.3328483201960692,0.022794180178084298,0.14360688526099982,0.0,0.0,11.346938775510203,14.051020408163266,3.6839277835187074,5.555080740218868,0.32466270034607314,0.395350699013398,0.6967734370427882,0.026509707394575577,0.010976689841578728,0.012277428569781406,0.014507390025476434,0.7438729102719002,-10.735575679479146,24.34388139106366,17.41892100418061,22.08496156299551,0.14360688526099982,3856.8415667465924,1927.4822825056283,4017.174696110399,1862.3746014366664,0.04673636692853397,-0.006567448922949078,-0.02707778229209378,0.09016377985521225,0.14912178452248206,0.04362167501455995,0.0,-0.007166547806763828,0.0,0.02340916521649087,,0.16606745227779038
0,0.6917808219178082,2262,2687,0.0,0.4739168877099912,1.1603745092117186,1.2319761738998725,0.007913711422040531,-0.13684113072276066,0.0,0.0,11.540816326530612,13.709183673469388,3.6827201968303718,5.378219831966971,0.3191039604680605,0.3923078105937947,0.48153798810189435,0.02568062126711631,0.013782272223390362,0.014335170789011246,0.014630870992416797,0.30288681343604984,-11.252409755945463,23.358771705358897,2.7397919260581522,22.083877246600096,-0.13684113072276066,4342.932829796853,2896.197173219149,4179.120964353688,1912.9633283187618,-0.14182542008078117,0.009981709926546414,0.020901605849277968,0.11499234683062264,0.1574592462768377,-0.10146329945369648,0.0,-0.003908915465501453,0.0,0.022864186934092864,,0.22112544861086286
0,0.6760359316140249,2160,2506,0.0,0.4513888888888889,1.1871233745639074,1.201014342959167,-0.011454566243937293,-0.05816090950396642,0.0,0.0,11.020408163265307,12.785714285714286,3.571912055186172,5.134598578672199,0.3241179457483748,0.40158871565033954,0.6453080119857508,0.029478759246582473,0.019088587956564432,0.010899782137122813,0.012624975409396352,0.42711615342239073,-17.037211275550774,20.11884589307979,2.0489978571000456,23.5055696011855,-0.05816090950396642,3605.031363976326,1701.1665750469467,3993.5269649358056,1975.2019873279712,-0.06591167140504858,0.003828264700027626,-0.01460363244311811,0.08375684225588828,0.13670156262444974,0.027889364094142954,0.0,-0.0016338939896410824,0.0,0.026342891706122515,,0.0010855442870563849
0,0.684987574915948,2224,2462,0.0,0.49640287769784175,1.0971796443899449,1.1414271857492757,0.019679678726159985,0.1184381147510115,0.0,0.0,11.346938775510203,12.561224489795919,4.219860347224596,4.9501439016236475,0.3718941672913763,0.394081317919673,0.6151800704136762,0.026991497664216782,0.02104930143755211,0.014041496966807196,0.010473976139342643,0.2758263391940009,-21.114645343249492,21.688842843965876,7.7693153380820945,22.301764749018968,0.1184381147510115,4000.61194057646,2018.6876221494415,4503.496039094101,2271.4668763440814,-0.016379075921139876,-0.005504066005310764,-0.026533173777176552,0.1174174326493339,0.1713395935664328,-0.09458001031470989,0.0,-0.0019759205506549274,0.0,0.020903756233719012,,0.1237657302462151
0,0.6791643608190371,2295,2614,0.0,0.4871459694989107,1.1483353151010702,1.219441176855357,-0.00042771689377136646,-0.06256933302640832,0.0,0.0,11.709183673469388,13.33673469387755,4.239269088783666,5.808824193747568,0.36204651041463987,0.4355507046574305,0.7434948635478239,0.02455348933913211,0.015370401476562103,0.015337366239213059,0.016129963687884486,0.745155026536527,-17.216141158200415,22.394299729567813,2.805919429235507,24.62259398610609,-0.06256933302640832,4261.132114136022,2046.0577560367126,4198.405309337887,2050.2466901938724,-0.1136425435541512,-0.005464070584704072,-0.006847238664316143,0.08718908125996733,0.1598890625252299,-0.026297556600918127,0.0,-0.0044529254539185,0.0,0.030232225818653247,,0.0409989876519927
0,0.6871823828345568,2287,2581,0.0,0.4954088325317009,1.1108792846497764,1.1463186959183909,0.010884327020607508,0.12412045815849682,0.0,0.0,11.668367346938776,13.168367346938776,4.030297995950061,5.179567290881977,0.3454037635357289,0.39333405231029345,0.6794822468685614,0.024279819061922163,0.016195849011116824,0.012424444238179753,0.014315819031769017,0.6044886397415407,-7.274179171703718,24.962727660414345,5.4024504798059025,21.757169366958195,0.12412045815849682,4198.896839813097,1959.1921584814138,4311.841787647554,2263.90139608167,-0.054249163123325894,-0.0043872243827337565,-0.023079043410779976,0.10678337077651004,0.16002102926238332,0.16060494466616526,0.0,-0.0027712283442441026,0.0,0.02251660220024728,,0.13586377764390117
0,0.6794189558463972,2340,2384,0.0,0.5038461538461538,1.0504276024771453,1.0514386076626572,-0.021523433328187184,0.11536589827604005,0.0,0.0,11.938775510204081,12.16326530612245,3.7081098275180087,4.519346169073395,0.31059381461261953,0.37155698369898715,0.5731463153760918,0.023495826923076196,0.023044057960287405,0.013132180160958814,0.012474042187306078,0.5049805560149431,-6.233040856880343,24.577757454808665,2.4069361238164593,21.217647549215993,0.11536589827604005,4465.041471070897,1951.0273463118997,4572.440070970078,2446.6862984947356,-0.033791758440467834,0.004191172348463045,-0.006232469488258059,0.09799664747094139,0.15404742513477934,0.0867224756004142,0.0,-0.00010952307055393519,0.0,0.023859973935590317,,0.057047101380233854
0,0.7115749525616698,2396,2479,0.0,0.5112687813021702,1.0314446751705726,1.0743818588818752,-0.0016809551852783116,-0.0590974816240186,0.0,0.0,12.224489795918368,12.64795918367347,4.20873478094137,4.926489978272339,0.34428715236415214,0.3895086872696161,0.5979169644352201,0.021826292257806756,0.02086048117108672,0.015801429089748978,0.015619284435992038,0.5481495028477282,-10.590532777765379,19.234447947595918,0.5394426039530744,24.388839866710995,-0.0590974816240186,3953.459744954042,1838.3150653233747,4140.189284527341,1948.071653722311,0.09618841948056002,0.00949902741657908,0.0023811841102113988,0.09913935788734739,0.1694661931325255,0.01607455262677531,0.0,-0.00036230519490583333,0.0,0.01998599159383631,,-0.014841379465189677
0,0.7032382078959042,2349,2407,0.0,0.5512984248616433,0.9905799234618782,1.0252351465108305,0.021485187964316962,0.015264583746821431,0.0,0.0,11.98469387755102,12.28061224489796,4.093117476330144,5.124884652375796,0.34152874642856884,0.41731507763425674,0.6822794785764681,0.023036242170344175,0.02216456890851511,0.01408587135637468,0.015003709092197578,0.6529109258764392,-12.025077607873282,20.801359384300188,-3.4397880357435207,24.018630540857117,0.015264583746821431,3795.342872206527,1715.3198412922422,4149.210986899259,2146.8535598619096,0.015206509414211524,0.012922801568857932,-0.004310712212794882,0.09511813787132992,0.18221589075187652,2.4306453433745867e-05,0.0,-0.000745539809893725,0.0,0.02568184602209332,,0.0003905744010338468
0,0.6728971962616822,2275,2405,0.0,0.5564835164835165,1.0259248470725313,1.0678008999447972,0.007462011012231646,-0.03209806246088736,0.0,0.0,11.607142857142858,12.270408163265307,3.613897675676002,5.209787813655911,0.31135118436593245,0.4245814600734131,0.6430320800386821,0.025063896114544317,0.02127527637134068,0.010505996803671374,0.01377136260052542,0.5990241192609531,-6.297720367478914,23.29617579468333,2.436997400711005,27.20518917889451,-0.03209806246088736,4236.641462763568,2104.5795503164823,4516.619533072632,2562.6236855532634,0.045401584702563294,-0.0010240944013892616,-0.00919873782225349,0.10554618336878405,0.16905111415664198,-0.13065494412155074,0.0,-0.0019560964293396897,0.0,0.029309270512012143,,0.15760919416851085
0,0.6923894880753456,2323,2235,0.0,0.5497201894102454,0.9876170341286621,1.0496955584287841,-0.008620560220738331,-0.07056338880623378,0.0,0.0,11.85204081632653,11.403061224489797,4.026011058663318,4.3836281444772265,0.3396892671106373,0.38442555539934514,0.5854161313621196,0.024487705957922164,0.028383788131301834,0.014301463023486663,0.010399673028642654,0.5742514415228619,-11.631465623733764,22.39167256246608,-2.706741861290412,23.758804717473506,-0.07056338880623378,4346.293768308582,1946.556892625114,4134.491367531196,1973.0715725027464,-0.07340042678727159,-0.012216757590773156,-0.004456472425744668,0.12328458446158744,0.1443640988808906,-0.04394949760992125,0.0,-0.002601514082420051,0.0,0.02047547206717375,,0.07323716701778625
0,0.6951346525814611,2236,2436,0.0,0.5684257602862254,1.014388489208633,1.1338258928089913,-0.03920218789686815,-0.11100273590616157,0.0,0.005102040816326481,11.408163265306122,12.428571428571429,3.9815902883759646,5.409393539163005,0.3490123866376069,0.4352385606223107,0.6192312788476503,0.027049207694458417,0.02142441531886947,0.01453306594444784,0.014643722980770853,0.49472366765588527,-11.717939948814083,24.620781481187244,-4.1624408374849615,23.902918132181593,-0.11100273590616157,4478.85459231276,2208.989393303435,4829.6902998111955,2429.282315624289,-0.10848852455807462,0.008166793280417143,0.017669918296812106,0.11786457193185168,0.20398422767366364,0.1743073940680125,0.0,8.338490688308966e-05,0.0,0.020268108429226783,,0.15556587351536452
0,0.6908897014015845,2208,2327,0.0,0.5258152173913043,1.0271772699197035,1.0564128514819482,-0.02388670294727537,-0.17928141176175932,0.0,0.0,11.26530612244898,11.872448979591837,3.7582074843669915,4.88525317533566,0.33360899770649016,0.4114781359543573,0.6238918461179876,0.02791383440812421,0.025330863394290373,0.01425603811985671,0.012346996430462713,0.6370203699378651,-16.394763388972347,27.828124879842253,8.640325819712231,22.488102247834938,-0.17928141176175932,4697.147542767216,1960.4092159968343,4434.329862231715,2273.6244776140766,0.13398603158865272,0.0047116108230932825,-0.025478165146610693,0.10590493824326212,0.15659598072845232,0.02550313098482233,0.0,-0.006040859720439469,0.0,0.021222387805276816,,-0.12226668753907499
0,0.7039464103684288,2453,2381,0.0,0.537708927843457,0.9852558542931483,1.024941598776446,-0.016506015420921685,-0.005679282286495001,0.0,0.0,12.51530612244898,12.14795918367347,4.204365302648685,4.961755884234505,0.3359378717159161,0.4084435755186741,0.6376889914235778,0.019873195837141554,0.023469316973277893,0.014556115428773544,0.012600653721766624,0.6444098641369993,-9.470264180131108,19.701887208002404,10.102135997743542,25.35044122079742,-0.005679282286495001,4737.11845433568,2399.268895371169,4922.609535645492,2513.811530009018,0.009294986044841703,-0.0006363635908266617,-0.010421524311263983,0.11551892396825689,0.18606965422685368,0.005884121653105112,0.0,-0.0033908818342014402,0.0,0.024343251397509723,,0.009535163704717313
0,0.6867201426024956,2192,2431,0.0,0.4721715328467153,1.1223203026481714,1.1518573707261146,0.031991581732814085,0.11000415138360431,0.0,0.0,11.183673469387756,12.403061224489797,3.6454311096058665,5.083486671045168,0.32596008096840773,0.4098574197963195,0.6072791489284178,0.028239878058846517,0.020802368749275206,0.011759501726529774,0.01384544229671547,0.38292248622553415,-1.705285405404235,26.61261761508576,11.783973971052244,23.32732208209604,0.11000415138360431,4849.4093751991195,2451.913572422832,4611.494712955915,2112.1681998784547,0.07580931485397285,0.008038494842423551,0.001649056392099791,0.12745002766410543,0.1666463110917682,-0.1259509245124373,0.0,-0.0009662477306776574,0.0,0.022086559105979137,,0.12372660858391968
0,0.6837833849786041,2144,2490,0.0,0.5205223880597015,1.1105574587355964,1.2117607794856273,-0.014169843260482652,-0.07911897864914996,0.0,0.0,10.938775510204081,12.704081632653061,3.923149772053226,5.499107962483145,0.35864615453471654,0.4328615102998781,0.5865248749148492,0.0293729774458773,0.01995915623635081,0.014853590161959963,0.013566102295826265,0.5317412782848603,3.8783429490153383,23.764262514232744,10.407842358496191,22.26974413170817,-0.07911897864914996,4817.424570887372,2225.136859501959,4710.578442628961,2435.7183103445172,-0.10054696741849717,0.002358122494147772,0.00500965592197628,0.10809621369279003,0.17993524723776186,-0.03814652780698202,0.0,0.0015209891896686277,0.0,0.022118940049978154,,0.1256900329085879
0,0.6830407701019252,2292,2533,0.0,0.5593368237347295,1.0454677092383435,1.1911534095161007,0.03322173556378624,0.14595938039822698,0.0,0.0,11.693877551020408,12.923469387755102,4.249665237531446,5.60304497838696,0.3634094182182214,0.43355578987913307,0.6343545301319878,0.02488485365633018,0.017194366222873673,0.014040199529958927,0.013177723374295083,0.37976003372689243,2.938973595205435,23.042281436779525,8.424387524347058,24.08089068442757,0.14595938039822698,4505.12255104906,2008.6238514020697,5039.308219548378,2735.1381169770607,0.08449453786325778,-0.0032286349954424435,-0.005928780407129509,0.10826875363777196,0.18745466657886065,-0.05907820058928692,0.0,-0.0026146382700427623,0.0,0.03361137846975806,,0.16319807487749724
0,0.6962973235334905,2343,2678,0.0,0.48826291079812206,1.1171462125660598,1.1583725877198656,-0.01634957009124522,0.016793248905222605,0.0,0.0,11.954081632653061,13.66326530612245,3.697945884901632,4.894672933838552,0.3093458785491762,0.3582359578164138,0.5929854486270525,0.02367525357068671,0.01436937537819823,0.012890114720943232,0.01496777884087133,0.5374211369675382,5.205043774875335,21.683449944511068,6.182774472674715,20.80364827627036,0.016793248905222605,4907.845855460604,2085.3569369001166,4888.159466481177,2013.508504546235,0.08506925754879636,-0.014547063235939578,-0.007285831998438837,0.12127775550057754,0.16813284221369976,0.12895225587446438,0.0,-0.0015498088850660478,0.0,0.021534042545713915,,-0.11031730059875115
0,0.696378439079169,2392,2569,0.0,0.47575250836120403,1.1021854695806261,1.150559476373738,0.007903025064913864,-0.07011020698849113,0.0,0.0,12.204081632653061,13.107142857142858,4.455959268039839,5.133474856524,0.3651204082507561,0.3916547574459727,0.6864001942038833,0.0216921237281502,0.0169982883674712,0.018632364802358616,0.017310078912364513,0.7784467943892177,2.487206087936692,23.0657071633452,3.016049515387531,23.775111616244605,-0.07011020698849113,5159.88766995957,2470.9066914492605,4748.710261865185,1982.3018995709692,-0.016713590245293047,-0.0023803938392927045,-0.005960656118389493,0.11374980678813593,0.17509507988496884,-0.013385359384181459,0.0,0.0018826149569106704,0.0,0.020378776002938206,,0.09648668993584462
0,0.6897101449275362,2319,2440,0.0,0.49159120310478654,1.0944714459295262,1.148471400886028,-0.021200102335233555,-0.002057437597035048,0.0,0.0,11.831632653061224,12.448979591836734,4.10093415096098,5.179094959011001,0.3466076298354257,0.41602566064186736,0.6511485647496085,0.024089456378811023,0.02061145155319538,0.01604196660590576,0.013526705073106712,0.5148092525418019,-3.41050635813531,26.25001121057352,-3.349629991777753,25.92480353780619,-0.002057437597035048,4758.684077036621,2245.4906108834134,5230.893687647518,2846.583758045779,0.028810871041571314,0.014035974440008262,-0.009771826042754565,0.10763335239281564,0.17089774565704902,-0.00092872678557225,0.0,-0.004242166165246084,0.0,0.03158175161094878,,0.15865585003748953
0,0.6876727473742399,2410,2566,0.0,0.5182572614107884,1.0630347974900172,1.1141424564207434,0.0009227601314693881,-0.027654400301340396,0.0,0.005102040816326481,12.295918367346939,13.091836734693878,3.872875255158612,5.174070925532285,0.3149724273904929,0.39521352354026806,0.6842390703062641,0.020911765896123813,0.016792261322655856,0.01174976355890262,0.013868347962570134,0.5892602789756153,-6.3015514381482065,20.74440379348987,0.27834877480693515,25.020475124153464,-0.027654400301340396,4864.834670038028,2260.2366369206898,5307.769210835618,2541.092438535585,-0.07772797997475467,-0.010773364112943228,0.009528678067784504,0.10207812528494353,0.2116429357867036,-0.08284325547047994,0.0,-0.004146919114576536,0.0,0.02350140897896518,,0.013087387465932741
0,0.6924614505996574,2360,2490,0.0,0.5432203389830509,1.0213564213564215,1.0647862658255267,-0.012572153968713837,0.030583570389270107,0.0,0.0,12.040816326530612,12.704081632653061,4.330969850162216,4.849973161275927,0.35969071636940436,0.3817649556666995,0.5867607422560875,0.022846383101590317,0.020269947124729668,0.016996886286302665,0.012517760865195323,0.6098688432475308,-7.211047050398443,25.059205460061754,1.7943229263379297,24.805228724203353,0.030583570389270107,5405.7995583641095,2767.4583931108896,5209.777737782852,2526.279464590754,0.0875146837614256,0.0021763847555491466,0.008410494206561163,0.10490520188302938,0.16804422694422397,-0.11203548346433972,0.0,-0.0017111816675791528,0.0,0.027358848122537763,,0.013423693451582553
0,0.697393956196285,2346,2685,0.0,0.5217391304347826,1.0635011441647597,1.0889564366224387,0.013027636153784593,0.16784327357549822,0.0,0.0,11.96938775510204,13.698979591836734,3.83894772343072,5.539249137266673,0.3207305003377754,0.40435487184516494,0.7121873429838086,0.023010491323105453,0.01459978652212887,0.010581715697672363,0.014092913907035308,0.6367625157391877,-5.706521545142046,25.90106537047561,-0.6804165251573878,23.34044345601888,0.16784327357549822,5005.633372755469,2234.5730170657125,4608.207436131855,1935.3214332627367,-0.027325481434084375,-0.003047846886865571,-0.006284056886991475,0.10618800035908373,0.20414129098488243,0.12813365634912816,0.0,1.9725144456921114e-05,0.0,0.02512575178175851,,-0.1068177943932229
0,0.6908852649970879,2298,2447,0.0,0.5335073977371627,1.0483149418431255,1.1480229652211853,-0.01343446585343315,0.04989104355512419,0.0,0.0,11.724489795918368,12.48469387755102,4.010960911136454,5.613607132140047,0.3421011046922302,0.44963914912114805,0.6199986455621896,0.025372174114130633,0.0205704344730339,0.014973337525110422,0.01570637833696451,0.6244913676901944,-7.41886584632672,26.201748685328113,-1.7485375813858253,23.835020120947785,0.04989104355512419,5004.38462075259,2459.887829413661,5615.699889380551,2586.898452227853,-0.11730743405172041,-0.00950580403710982,0.009682967718834631,0.12459619820448023,0.19843026930048194,0.013634733883312008,0.0,-0.0025843554009164077,0.0,0.02627693403722905,,0.15999191049589892
0,0.7230724384200554,2328,2633,0.0,0.46649484536082475,1.124496748219263,1.2248922884807487,0.034367739071842415,0.20973441754918665,0.0,0.0,11.877551020408163,13.433673469387756,3.745124163146473,5.346524274800977,0.31531114088346596,0.3979942111131756,0.5566329603890697,0.024591589158143957,0.017117586268873185,0.016426553964380853,0.01682640459301359,0.539102869014687,-0.508952652777105,23.875493031130258,-8.813311087461798,23.16215234125495,0.20973441754918665,4970.693957786298,2361.3122007446723,5262.1268669306955,2296.3809171843645,0.1260801761872296,0.003406728177966099,0.0073510042785029026,0.10411999198587579,0.17909412827749885,0.08125425041574252,0.0,0.004129924930054222,0.0,0.029256134322443086,,0.004599499818727955
0,0.7163440547227478,2380,2542,0.0,0.5046218487394958,1.0443320440345136,1.0620221801901364,0.009804082495139522,0.1130192580687292,0.0,0.0,12.142857142857142,12.96938775510204,4.299075631115517,5.207399235964253,0.3540415225624544,0.40151465391384483,0.6237266268090903,0.02276927493323714,0.017875866813271073,0.016631593572312812,0.017632480644596413,0.4701215097929107,-7.734647343223552,26.268429698531826,-7.747560481399425,27.308783644073397,0.1130192580687292,5188.804616565947,2288.0144254601573,5030.868810769221,2376.450654933185,0.024765042031302826,0.000979796253184367,0.00044107334322163297,0.11593921477734599,0.21060036916204156,0.05490237242773081,0.0,0.0013845565576040644,0.0,0.024324013344628224,,0.1921677750449113
0,0.6904728098821525,2309,2554,0.0,0.4798614118666089,1.1118440779610195,1.1443557765208576,0.02426858612773575,0.15552878006898724,0.0,0.0,11.78061224489796,13.03061224489796,4.570567112054915,5.453682043203666,0.3879736483164848,0.4185284575050582,0.699971202567171,0.02413713680823879,0.017514982237139858,0.016589665104043465,0.014155547178924541,0.6386306932335551,-9.500792503153935,28.35088276264477,-5.667237201629041,25.022782416170347,0.15552878006898724,4810.042036517476,2472.1076110829013,5042.840634675712,2327.959919056703,0.03786551058945412,-0.001905543600259547,0.0024687479186264794,0.11101910706356495,0.167960083878596,0.046889013990431744,0.0,0.00025539940914152975,0.0,0.02688717387306064,,0.13937628323641532
