Bₕ,Bₚ,LAₕ,LAₚ
0.021,0.099,22663.738151584486,-106843.33700032686
0.023,0.001,-7297.502050382516,317.2826978427181
0.023,0.003,-6593.29782449849,859.9953684128466
0.023,0.005,-5891.734515498153,1280.8118511952507
0.023,0.007,-5192.797102678705,1580.4165095109104
0.023,0.009,-4496.470827271681,1759.4885845845706
0.023,0.011,-3802.741040808146,1818.7022369082438
0.023,0.013,-3111.5932035568408,1758.7265933147362
0.023,0.015,-2423.0128193931373,1580.2257517781331
0.023,0.017,-1736.985097694733,1283.8585504700202
0.023,0.019,-1053.49721507887,870.2803081086319
0.023,0.021,-372.53382893801063,340.139582943401
0.023,0.023,305.91917182388823,-305.91917182388823
0.023,0.025,981.8756800053778,-1067.256173918889
0.023,0.027,1655.3476603748293,-1943.2342100052344
0.023,0.029,2326.349770337129,-2933.2236234685543
0.023,0.031,2994.8969060967556,-4036.6001777825836
0.023,0.033,3661.0016730133807,-5252.7415308452855
0.023,0.035,4324.677467869904,-6581.030929367246
0.023,0.037,4985.937761788776,-8020.856399399334
0.023,0.039,5644.79556541135,-9571.609871784463
0.023,0.041,6301.263821783994,-11232.6876823106
0.023,0.043,6955.355863229633,-13003.491396472791
0.023,0.045,7607.084474708877,-14883.42614616954
0.023,0.047,8256.462479380778,-16871.90158829985
0.023,0.049,8903.50260755707,-18968.3316421868
0.023,0.051,9548.217497543785,-21172.134451075348
0.023,0.053,10190.619696473479,-23482.73234404758
0.023,0.055,10830.7217067566,-25899.551907461435
0.023,0.057,11468.535806900813,-28422.023521449843
0.023,0.059,12104.074318511362,-31049.58194748567
0.023,0.061,12737.349432167628,-33781.66588531414
0.023,0.063,13368.368664221507,-36617.70547156326
0.023,0.065,13997.152990102835,-39557.17149376888
0.023,0.067,14623.70997075646,-42599.502958290555
0.023,0.069,15248.051452811182,-45744.15435843355
0.023,0.071,15870.188898960329,-48990.583122877535
0.023,0.073,16490.134584280717,-52338.253245760534
0.023,0.075,17107.899809810497,-55786.629814599444
0.023,0.077,17723.49609030114,-59335.182563182076
0.023,0.079,18336.934859362667,-62983.38495172395
0.023,0.081,18948.22746871162,-66730.71412894093
0.023,0.083,19557.385191974772,-70576.65091016983
0.023,0.085,20164.419224779376,-74520.67974374988
0.023,0.087,20769.340683247443,-78562.28867141424
0.023,0.089,21372.160605860532,-82700.96930093858
0.023,0.091,21972.8899541381,-86936.21677506814
0.023,0.093,22571.539613308785,-91267.5297407703
0.023,0.095,23168.120392974393,-95694.41031880728
0.023,0.097,23762.64302776702,-100216.36407362613
0.023,0.099,24355.118177999768,-104832.89998356423
0.025,0.001,-8668.8882488863,346.75552995545195
0.025,0.003,-7898.060885147512,947.7673062177014
0.025,0.005,-7130.138431444613,1426.0276862889225
0.025,0.007,-6365.104726851797,1782.229323518503
0.025,0.009,-5602.9433047863495,2017.0595897230858
0.025,0.011,-4843.63797602515,2131.200709451066
0.025,0.013,-4087.1726710900725,2125.3297889668374
0.025,0.015,-3333.5314485875238,2000.118869152514
0.025,0.017,-2582.6983900989358,1756.2349052672762
0.025,0.019,-1834.657310671133,1394.339556110061
0.025,0.021,-1089.3936638855657,915.0906776638752
0.025,0.023,-346.89189379125435,319.14054228795396
0.025,0.025,392.8648852047677,-392.8648852047677
0.025,0.027,1129.8911689433744,-1220.2824624588443
0.025,0.029,1864.2001552374577,-2162.472180075451
0.025,0.031,2595.8082499324046,-3218.802229916181
0.025,0.033,3324.730962678762,-4388.644870735966
0.025,0.035,4050.983077344197,-5671.376308281877
0.025,0.037,4774.578869769336,-7066.3767272586165
0.025,0.039,5495.532956515186,-8573.03141216369
0.025,0.041,6213.860020301214,-10190.73043329399
0.025,0.043,6929.574188063578,-11918.867603469353
0.025,0.045,7642.6897661426765,-13756.841579056816
0.025,0.047,8353.220654061797,-15704.054829636176
0.025,0.049,9061.181407428248,-17759.915558559365
0.025,0.051,9766.585764094762,-19923.834958753312
0.025,0.053,10469.44758210105,-22195.22887405422
0.025,0.055,11169.780619254354,-24573.517362359577
0.025,0.057,11867.598534036475,-27058.124657603163
0.025,0.059,12562.91488650089,-29648.479132142096
0.025,0.061,13255.743195027806,-32344.013395867845
0.025,0.063,13946.096716442167,-35144.16372543426
0.025,0.065,14633.988773933825,-38048.37081222794
0.025,0.067,15319.432542619914,-41056.07921422137
0.025,0.069,16002.441103530315,-44166.737445743674
0.025,0.071,16683.02171995048,-47379.78168465936
0.025,0.073,17361.198503491025,-50694.69963019378
0.025,0.075,18036.97876700153,-54110.93630100458
0.025,0.077,18710.374867286042,-57627.954591241
0.025,0.079,19381.400136193737,-61245.224430372204
0.025,0.081,20050.066755368964,-64962.21628739544
0.025,0.083,20716.387170253623,-68778.40540524203
0.025,0.085,21380.3737386788,-72693.27071150792
0.025,0.087,22042.03873109397,-76706.294784207
0.025,0.089,22701.394330303032,-80816.96381587879
0.025,0.091,23358.45263841927,-85024.76760384612
0.025,0.093,24013.22567046361,-89329.19949412462
0.025,0.095,24665.725357622316,-93729.75635896479
0.025,0.097,25315.963547978256,-98225.93856615563
0.025,0.099,25963.95200723465,-102817.2499486492
0.027,0.001,-10161.052539448032,376.335279238816
0.027,0.003,-9322.702847048744,1035.8558718943048
0.027,0.005,-8487.52819421489,1571.764480410165
0.027,0.007,-7655.510865435843,1984.7620762241074
0.027,0.009,-6826.632760055588,2275.5442533518626
0.027,0.011,-6000.876102009994,2444.80137489296
0.027,0.013,-5178.223246089867,2493.2185999691947
0.027,0.015,-4358.656680093571,2421.475933385317
0.027,0.017,-3542.1589294111236,2230.2482148144113
0.027,0.019,-2728.711986160572,1920.204731001884
0.027,0.021,-1918.3008451046037,1492.011768414692
0.027,0.023,-1110.906937454634,946.3281319057993
0.027,0.025,-306.51328840688626,283.8086003767466
0.027,0.027,494.8966101070666,-494.8966101070666
0.027,0.029,1293.3399274524197,-1389.142885041488
0.027,0.031,2088.832214178138,-2398.2888385008255
0.027,0.033,2881.387652400996,-3521.696019601218
0.027,0.035,3671.0252519753094,-4758.736437745772
0.027,0.037,4457.76125496431,-6108.7839419881275
0.027,0.039,5241.611729734593,-7571.216942949966
0.027,0.041,6022.591976612717,-9145.41744596746
0.027,0.043,6800.717801995744,-10830.772795770998
0.027,0.045,7576.005101365409,-12626.675168942349
0.027,0.047,8348.46900670912,-14532.520122789949
0.027,0.049,9118.125286707857,-16547.708853655
0.027,0.051,9884.988782344355,-18671.645477761558
0.027,0.053,10649.075232517425,-20903.740271237908
0.027,0.055,11410.399521349444,-23243.4064323785
0.027,0.057,12168.976635800022,-25690.061786688933
0.027,0.059,12924.821454355328,-28243.1283632209
0.027,0.061,13677.948748010003,-30902.032356615193
0.027,0.063,14428.373181238547,-33666.20408955661
0.027,0.065,15176.109312956098,-36535.07797563505
0.027,0.067,15921.171664596888,-39508.09264918487
0.027,0.069,16663.574455440325,-42584.69027501417
0.027,0.071,17403.33199759075,-45764.31747514605
0.027,0.073,18140.458437125693,-49046.424663339836
0.027,0.075,18874.967819212747,-52430.46616447985
0.027,0.077,19606.867361223904,-55915.880993120016
0.027,0.079,20336.184114461015,-59502.168334904454
0.027,0.081,21062.925350128655,-63188.77605038597
0.027,0.083,21787.10430108791,-66975.17248112209
0.027,0.085,22508.735353278535,-70860.83351958057
0.027,0.087,23227.83155100845,-74845.23499769389
0.027,0.089,23944.4062577366,-78927.857664391
0.027,0.091,24658.472742949823,-83108.18591142347
0.027,0.093,25370.044182988797,-87385.70774140586
0.027,0.095,26079.13365884617,-91759.91472556986
0.027,0.097,26785.75416525974,-96230.30200111833
0.027,0.099,27489.918604634295,-100796.36821699241
0.029,0.001,-11774.65744006175,406.0226703469569
0.029,0.003,-10867.87378646353,1124.2628054962272
0.029,0.005,-9964.54531053265,1718.025053540112
0.029,0.007,-9064.648660534103,2188.018642197887
0.029,0.009,-8168.164051002098,2534.9474641040993
0.029,0.011,-7275.072070978246,2759.5100958883
0.029,0.013,-6385.353453103893,2862.399823805193
0.029,0.015,-5498.989075534645,2844.3046942420574
0.029,0.017,-4615.959973020595,2705.907570391383
0.029,0.019,-3736.247179633894,2447.8860832084133
0.029,0.021,-2859.8312402382912,2070.912277413935
0.029,0.023,-1986.695812589332,1575.655299639815
0.029,0.025,-1116.8207584128495,962.7765158731462
0.029,0.027,-250.18735769024312,232.9330571598815
0.029,0.029,613.2212274344779,-613.2212274344779
0.029,0.031,1473.4245886383749,-1575.040077509987
0.029,0.033,2330.439097652958,-2651.878973191297
0.029,0.035,3184.280242237176,-3843.0968440793504
0.029,0.037,4034.9685690420015,-5148.06334670876
0.029,0.039,4882.5219524591585,-6566.150211927834
0.029,0.041,5726.9574723637,-8096.732978169369
0.029,0.043,6568.291976387635,-9739.191551195458
0.029,0.045,7406.542393829916,-11492.910611115387
0.029,0.047,8241.72574438972,-13357.27965470058
0.029,0.049,9073.858867724295,-15331.692569603118
0.029,0.051,9902.958814926667,-17415.548260733103
0.029,0.053,10729.041742285,-19608.248701417415
0.029,0.055,11552.12412259339,-21909.200922159875
0.029,0.057,12372.222161098887,-24317.815971815053
0.029,0.059,13189.352608517287,-26833.510479397235
0.029,0.061,14003.531321845687,-29455.703814916786
0.029,0.063,14814.774301008727,-32183.820033225853
0.029,0.065,15623.097430263768,-35017.287343694654
0.029,0.067,16428.51647924643,-37955.53807274176
0.029,0.069,17231.047104004727,-40998.00862676987
0.029,0.071,18030.704848022022,-44144.13945550219
0.029,0.073,18827.505143229115,-47393.375015714664
0.029,0.075,19621.46339350088,-50745.16394870917
0.029,0.077,20412.59464872372,-54198.958205231946
0.029,0.079,21200.914091545415,-57754.21424938234
0.029,0.081,21986.436717588072,-61410.39221119427
0.029,0.083,22769.169602913666,-65166.933691097736
0.029,0.085,23549.142888896244,-69023.34984676486
0.029,0.087,24326.363709765286,-72979.09112929585
0.029,0.089,25100.846640169468,-77033.63279224421
0.029,0.091,25872.605665263673,-81186.45225996531
0.029,0.093,26641.65612583176,-85437.03516215012
0.029,0.095,27408.01180648445,-89784.86626262146
0.029,0.097,28171.686875591702,-94229.4354114619
0.029,0.099,28932.69540217953,-98770.23602813012
0.031,0.001,-13510.358759983372,435.8180245155927
0.031,0.003,-12534.228381943158,1212.989843413854
0.031,0.005,-11561.835925997366,1864.8122461286075
0.031,0.007,-10593.155805941145,2392.002923922194
0.031,0.009,-9628.166501773561,2795.274145676195
0.031,0.011,-8666.846916671208,3075.3327768833315
0.031,0.013,-7709.176114570551,3232.8803061102312
0.031,0.015,-6755.133316797417,3268.6128952245563
0.031,0.017,-5804.697914478584,3183.221436972127
0.031,0.019,-4857.849278916748,2977.3914935296193
0.031,0.021,-3914.566027440367,2651.8027927821845
0.031,0.023,-2974.8309611510017,2207.132648595905
0.031,0.025,-2038.6216533919685,1644.049720477394
0.031,0.027,-1105.9196621616527,963.2203509149879
0.031,0.029,-176.70284234903275,165.3026589716758
0.031,0.031,749.0456180865115,-749.0456180865115
0.031,0.033,1671.3476586551808,-1779.176539858741
0.031,0.035,2590.2202942065255,-2924.442267652529
0.031,0.037,3505.6810834774383,-4184.200002860168
0.031,0.039,4417.7530710719875,-5557.818379735726
0.031,0.041,5326.451381778491,-7044.661504932843
0.031,0.043,6231.797713029263,-8644.106505169622
0.031,0.045,7133.810203884931,-10355.530941123287
0.031,0.047,8032.506784396971,-12178.316737634117
0.031,0.049,8927.905542830738,-14111.850696732457
0.031,0.051,9820.024710624022,-16155.524523929842
0.031,0.053,10708.882308654938,-18308.73426963586
0.031,0.055,11594.496596580178,-20570.881058448704
0.031,0.057,12476.884664041962,-22941.36857581909
0.031,0.059,13356.064663616173,-25419.606940430782
0.031,0.061,14232.053811868545,-28005.009113676817
0.031,0.063,15104.869036255344,-30696.99191238989
0.031,0.065,15974.528503211948,-33494.97911963796
0.031,0.067,16841.048922387225,-36398.39605806271
0.031,0.069,17704.447291649885,-39406.67300399491
0.031,0.071,18564.740486139177,-42519.24433922199
0.031,0.073,19421.945259373402,-45735.54851400833
0.031,0.075,20276.078244345063,-49055.028010512244
0.031,0.077,21127.15595460496,-52477.12930659942
0.031,0.079,21975.194785334177,-56001.30284004516
0.031,0.081,22820.211110388278,-59627.00322391777
0.031,0.083,23662.220902651872,-63353.68822322921
0.031,0.085,24501.240301235943,-67180.82018080824
0.031,0.087,25337.285238335935,-71107.86502371698
0.031,0.089,26170.362552959254,-75134.26668430238
0.031,0.091,27000.505627041468,-79259.54877615398
0.031,0.093,27827.72136216166,-83483.16408648498
0.031,0.095,28652.025243779553,-87804.59348900187
0.031,0.097,29473.432090777173,-92223.31976791567
0.031,0.099,30291.95828443348,-96738.83452125531
0.033,0.001,-15368.828140023135,465.72206484918587
0.033,0.003,-14322.426082118996,1302.0387347380906
0.033,0.005,-13280.051125110336,2012.128958350051
0.033,0.007,-12241.674589977092,2596.718852419383
0.033,0.009,-11207.273942860162,3056.5292571436803
0.033,0.011,-10176.826093472144,3392.275364490714
0.033,0.013,-9150.308388949952,3604.666941101496
0.033,0.015,-8127.6983457601755,3694.4083389818975
0.033,0.017,-7108.973651790805,3662.198547892233
0.033,0.019,-6094.112001020921,3508.7311521029537
0.033,0.021,-5083.091781751647,3234.694770205594
0.033,0.023,-4075.8895341477587,2840.7714934969226
0.033,0.025,-3072.4868755234806,2327.6415723662735
0.033,0.027,-2072.8595869086075,1695.976025652497
0.033,0.029,-1076.9881510393839,946.4441327315798
0.033,0.031,-84.83848846880366,79.69676189493677
0.033,0.033,903.5766629582045,-903.5766629582045
0.033,0.035,1888.3117331411927,-2002.7548684830833
0.033,0.037,2869.3746565482716,-3217.177645220789
0.033,0.039,3846.787237467365,-4546.203098825067
0.033,0.041,4820.565335593643,-5989.187235131495
0.033,0.043,5790.7340673333865,-7545.50196652532
0.033,0.045,6757.314623158701,-9214.519940670954
0.033,0.047,7720.324161281357,-10995.613199400721
0.033,0.049,8679.78406942998,-12888.164224305121
0.033,0.051,9635.713341433693,-14891.556982215705
0.033,0.053,10588.1312297806,-17005.180459950658
0.033,0.055,11537.05717521045,-19228.42862535075
0.033,0.057,12482.510379913234,-21560.69974712286
0.033,0.059,13424.50990534646,-24001.39649743761
0.033,0.061,14363.075156645698,-26549.926804708713
0.033,0.063,15298.224252681166,-29205.700846027677
0.033,0.065,16229.97587239367,-31968.134294108742
0.033,0.067,17158.348808703187,-34836.647581306475
0.033,0.069,18083.36069374754,-37810.66326874486
0.033,0.071,19005.030885069278,-40889.61190423996
0.033,0.073,19923.376997726293,-44072.92487375816
0.033,0.075,20838.41701231965,-47360.03866436284
0.033,0.077,21750.168779793315,-50750.39381951773
0.033,0.079,22658.65002260308,-54243.43490259525
0.033,0.081,23563.878335872185,-57838.610460777185
0.033,0.083,24465.871188534074,-61535.372989343276
0.033,0.085,25364.645924464516,-65333.178896348
0.033,0.087,26260.21987409073,-69231.48875896647
0.033,0.089,27152.609916946316,-73229.76613964309
0.033,0.091,28041.833135451092,-77327.47925230452
0.033,0.093,28927.906384316775,-81524.09981034727
0.033,0.095,29810.83616944211,-85819.07382112123
0.033,0.097,30690.65926391483,-90211.9378363557
0.033,0.099,31567.38224068044,-94702.14672204132
0.035,0.001,-17350.738639581497,495.7353897023285
0.035,0.003,-16233.13114939996,1391.4112413771393
0.035,0.005,-15119.845983947353,2159.9779977067647
0.035,0.007,-14010.851934959386,2802.170386991877
0.035,0.009,-12906.124751647392,3318.7177932807576
0.035,0.011,-11805.639515943234,3710.343847867873
0.035,0.013,-10709.371809262346,3977.766672011728
0.035,0.015,-9617.297394323616,4121.698883281549
0.035,0.017,-8529.392219448047,4142.847649446194
0.035,0.019,-7445.632435327479,4041.914750606345
0.035,0.021,-6365.994135090609,3819.596481054365
0.035,0.023,-5290.452349705991,3476.5829726639363
0.035,0.025,-4218.987689687535,3013.5626354910964
0.035,0.027,-3151.5745038488335,2431.214617254814
0.035,0.029,-2088.1898458924884,1730.2144437394904
0.035,0.031,-1028.8111411037905,911.232724977643
0.035,0.033,26.5875167307168,-25.068230060390125
0.035,0.035,1078.021242939795,-1078.021242939795
0.035,0.037,2125.519484011282,-2246.977740240498
0.035,0.039,3169.1002627332387,-3531.2831499027516
0.035,0.041,4208.787085952742,-4930.2934435446405
0.035,0.043,5244.596758247519,-6443.3617315612355
0.035,0.045,6276.5586636456665,-8069.861138972999
0.035,0.047,7304.688279156024,-9809.152832009517
0.035,0.049,8329.01221813918,-11660.617105394851
0.035,0.051,9349.547655369235,-13623.626583538027
0.035,0.053,10366.31810846057,-15697.567421383146
0.035,0.055,11379.34341702932,-17881.8253696175
0.035,0.057,12388.644003944351,-20175.791663566513
0.035,0.059,13394.240515764963,-22578.862583718077
0.035,0.061,14396.153335618968,-25090.4386706502
0.035,0.063,15394.402696897767,-27709.92485441598
0.035,0.065,16389.00920602991,-30436.731382626975
0.035,0.067,17379.99184511408,-33270.270103504095
0.035,0.069,18367.37113213857,-36209.96023193032
0.035,0.071,19351.16621887491,-39255.22290114624
0.035,0.073,20331.39639439469,-42405.483908308925
0.035,0.075,21308.08189260754,-45660.17548415901
0.035,0.077,22281.24149970105,-49018.731299342304
0.035,0.079,23250.89430132267,-52480.589994414026
0.035,0.081,24217.059245428776,-56045.19425370659
0.035,0.083,25179.75514352649,-59711.99076893424
0.035,0.085,26139.000671900983,-63480.4302031881
0.035,0.087,27094.81437283039,-67349.96715532125
0.035,0.089,28047.214655787102,-71320.06012471576
0.035,0.091,28996.219798625745,-75390.17147642693
0.035,0.093,29941.848074779977,-79559.76774155821
0.035,0.095,30884.117253926423,-83828.31826065743
0.035,0.097,31823.04534848454,-88195.29710865713
0.035,0.099,32758.650121472667,-92660.18177216554
0.037,0.001,-19456.768268369895,525.858601847835
0.037,0.003,-18267.01897182943,1481.1096463645486
0.037,0.005,-17081.88103984941,2308.362302682353
0.037,0.007,-15901.339439966592,3008.3615156693554
0.037,0.009,-14725.361892520372,3581.8447846671174
0.037,0.011,-13553.921598789124,4029.5442590994694
0.037,0.013,-12386.992322038404,4352.186491527007
0.037,0.015,-11224.548022365587,4550.492441499562
0.037,0.017,-10066.5628592523,4625.177529926733
0.037,0.019,-8913.011208950908,4576.9517018937095
0.037,0.021,-7763.867364566923,4406.51931502447
0.037,0.023,-6619.106572869308,4114.579761513354
0.037,0.025,-5478.701585169705,3701.825395384936
0.037,0.027,-4342.631811655713,3168.9475382352502
0.037,0.029,-3210.8699498151504,2516.627798503767
0.037,0.031,-2083.3909128694495,1745.5437378095387
0.037,0.033,-960.1718652704258,856.3695014574068
0.037,0.035,158.8139250744954,-150.22938858398214
0.037,0.037,1273.5862389164158,-1273.5862389164158
0.037,0.039,2384.1727410488056,-2513.04694326766
0.037,0.041,3490.5954552816656,-3867.957126122927
0.037,0.043,4592.876923973822,-5337.667776510117
0.037,0.045,5691.0371624502295,-6921.53168406109
0.037,0.047,6785.1061948043,-8618.918679886543
0.037,0.049,7875.103812674042,-10429.191535703463
0.037,0.051,8961.049375076069,-12351.716706185933
0.037,0.053,10042.97199463191,-14385.878803121384
0.037,0.055,11120.889170525847,-16531.051469700586
0.037,0.057,12194.826138575527,-18786.624051319057
0.037,0.059,13264.803718622441,-21151.98430807362
0.037,0.061,14330.843510950463,-23626.525788323735
0.037,0.063,15392.967363392452,-26209.647132262824
0.037,0.065,16451.196839250137,-28900.75120408808
0.037,0.067,17505.553342991578,-31699.245242714478
0.037,0.069,18556.058122650287,-34604.540823320815
0.037,0.071,19602.732918474107,-37616.05505977463
0.037,0.073,20645.59746716999,-40733.20581360566
0.037,0.075,21684.673470897644,-43955.41919776549
0.037,0.077,22719.9809309548,-47282.122477932964
0.037,0.079,23751.540114345054,-50712.74781170971
0.037,0.081,24779.37236066862,-54246.734086869146
0.037,0.083,25803.497353497813,-57883.52109027888
0.037,0.085,26823.93513702977,-61622.55369317651
0.037,0.087,27840.705611056295,-65463.28076113237
0.037,0.089,28853.828532263786,-69405.15511814802
0.037,0.091,29863.323515518576,-73447.63351114029
0.037,0.093,30869.210035138938,-77590.17657480869
0.037,0.095,31871.507426152824,-81832.24879687888
0.037,0.097,32870.234885542726,-86173.31848372011
0.037,0.099,33865.41161604592,-90612.85810779856
0.039,0.001,-21687.60003219228,556.0923085177508
0.039,0.003,-20424.751777348964,1571.1347521037662
0.039,0.005,-19166.82142042867,2457.284797490855
0.039,0.007,-17913.793423336825,3215.2962554707124
0.039,0.009,-16665.632959485403,3845.9152983427853
0.039,0.011,-15422.311297252068,4349.882673583917
0.039,0.013,-14183.80032668825,4727.933442229416
0.039,0.015,-12950.07215609984,4980.796983115323
0.039,0.017,-11721.099105979767,5109.197046196309
0.039,0.019,-10496.853710167312,5113.851807517408
0.039,0.021,-9277.30846387008,4995.473788237736
0.039,0.023,-8062.4368645807435,4754.7704585988995
0.039,0.025,-6852.20933615872,4392.441882153026
0.039,0.027,-5646.604566451942,3909.1877767744218
0.039,0.029,-4445.593218583971,3305.6975215111584
0.039,0.031,-3249.148609303254,2582.6565868820735
0.039,0.033,-2057.2446399171977,1740.745464545321
0.039,0.035,-869.8559017607456,780.6399118365666
0.039,0.037,313.0441318468954,-296.9905866239777
0.039,0.039,1491.4785317677608,-1491.4785317677608
0.039,0.041,2665.4756111355546,-2802.166668116865
0.039,0.043,3835.0585252203828,-4228.397861140422
0.039,0.045,5000.251783119376,-5769.521288214664
0.039,0.047,6161.081240032782,-7424.892776449763
0.039,0.049,7317.564527777209,-9193.86312464316
0.039,0.051,8469.736989935043,-11075.809909915057
0.039,0.053,9617.614297823335,-13070.091225247095
0.039,0.055,10761.227469548408,-15176.090021158012
0.039,0.057,11900.597107026968,-17393.180387193264
0.039,0.059,13035.744655630371,-19720.741914927996
0.039,0.061,14166.697109226436,-22158.16727340545
0.039,0.063,15293.476242451276,-24704.846237805905
0.039,0.065,16416.104840868124,-27360.17473478021
0.039,0.067,17534.605948103326,-30123.553808280078
0.039,0.069,18649.00230623219,-32994.388695641566
0.039,0.071,19759.316489818797,-35972.0889942855
0.039,0.073,20865.57090818974,-39056.06862302182
0.039,0.075,21967.78849289683,-42245.74710172467
0.039,0.077,23065.99005407711,-45540.54446574198
0.039,0.079,24160.19845014588,-48939.88916824422
0.039,0.081,25250.4348404242,-52443.210822419496
0.039,0.083,26336.72127230185,-56049.94527182189
0.039,0.085,27419.078077212773,-59759.52914264322
0.039,0.087,28497.52824510111,-63571.40916214863
0.039,0.089,29572.092152537327,-67485.03080963646
0.039,0.091,30642.7907864879,-71499.84516847177
0.039,0.093,31709.644982938913,-75615.30726700817
0.039,0.095,32772.67542825212,-79830.87604317824
0.039,0.097,33831.902660507156,-84146.01430946653
0.039,0.099,34887.347070829106,-88560.1887182585
0.041,0.001,-24043.921979238523,586.437121444842
0.041,0.003,-22707.014106838684,1661.4888370857575
0.041,0.005,-21375.337107710144,2606.74842776953
0.041,0.007,-20048.87535715571,3422.9787195143895
0.041,0.009,-18727.59021932169,4110.934438387687
0.041,0.011,-17411.452147944477,4671.365210424127
0.041,0.013,-16100.430715293382,5105.014617044242
0.041,0.015,-14794.496126844355,5412.620534211349
0.041,0.017,-13493.618813059427,5594.915117610007
0.041,0.019,-12197.769433275545,5652.624859322814
0.041,0.021,-10906.918900729359,5586.470656471135
0.041,0.023,-9621.037992639569,5397.167654407563
0.041,0.025,-8340.095695736234,5085.424204717216
0.041,0.027,-7064.069649848939,4651.948305998081
0.041,0.029,-5792.928177928861,4097.437003900902
0.041,0.031,-4526.642046652229,3422.583010883392
0.041,0.033,-3265.18616164764,2628.076666692003
0.041,0.035,-2008.530353116572,1714.599081928781
0.041,0.037,-756.647822401822,682.8285226553027
0.041,0.039,490.4887847270321,-466.56250254522564
0.041,0.041,1732.9050023678017,-1732.9050023678017
0.041,0.043,2970.629546171256,-3115.538304521073
0.041,0.045,4203.687967912494,-4613.80386722103
0.041,0.047,5432.105291824131,-6227.047529652053
0.041,0.049,6655.909626913004,-7954.623700457005
0.041,0.051,7875.119287602904,-9795.88008945727
0.041,0.053,9089.772044111121,-11750.193130192423
0.041,0.055,10299.888257646762,-13816.923272452974
0.041,0.057,11505.488906951396,-15995.435797469014
0.041,0.059,12706.607662889613,-18285.11834415822
0.041,0.061,13903.263921928985,-20685.34388384556
0.041,0.063,15095.48538460155,-23195.501932436528
0.041,0.065,16283.29545059476,-25814.980592406326
0.041,0.067,17466.71861937273,-28543.174329218848
0.041,0.069,18645.778871280407,-31379.48151508166
0.041,0.071,19820.500439004,-34323.30563827522
0.041,0.073,20990.90724160048,-37374.05435699597
0.041,0.075,22157.023022404705,-40531.13967513055
0.041,0.077,23318.871350384292,-43793.97790194122
0.041,0.079,24476.475622357175,-47161.98961381016
0.041,0.081,25629.85989080988,-50634.60124769757
0.041,0.083,26779.045666658025,-54211.23878860039
0.041,0.085,27924.056984481944,-57891.33765075525
0.041,0.087,29064.915817804216,-61674.33356460894
0.041,0.089,30201.645270684996,-65559.66900221865
0.041,0.091,31334.266442867833,-69546.78649514567
0.041,0.093,32462.803519212535,-73635.13968992111
0.041,0.095,33587.27769817898,-77824.18003236593
0.041,0.097,34707.710893621945,-82113.36479710558
0.041,0.099,35824.12486197919,-86502.15515453511
0.043,0.001,-26526.427134911635,616.8936543002707
0.043,0.003,-25114.489924780362,1752.173715682351
0.043,0.005,-23708.111117300825,2756.757106662887
0.043,0.007,-22307.250397366635,3631.4128553852665
0.043,0.009,-20911.890651364098,4376.907345634347
0.043,0.011,-19521.99231012434,4993.9980328225065
0.043,0.013,-18137.52291282713,5483.437159691924
0.043,0.015,-16758.450710203997,5845.971177978138
0.043,0.017,-15384.744190735499,6082.340726569849
0.043,0.019,-14016.372087823393,6193.280689968476
0.043,0.021,-12653.303404427546,6179.52026727857
0.043,0.023,-11295.506975541835,6041.782800871214
0.043,0.025,-9942.95298509412,5780.786619240767
0.043,0.027,-8595.607681042273,5397.242032282358
0.043,0.029,-7253.447598510721,4891.860008297929
0.043,0.031,-5916.439330780774,4265.339982655907
0.043,0.033,-4584.552023623304,3518.377134408583
0.043,0.035,-3257.758187349922,2651.663640866216
0.043,0.037,-1936.0281042264728,1665.884647822779
0.043,0.039,-619.330482015999,561.7183441540457
0.043,0.041,692.3593545721615,-660.1565938943866
0.043,0.043,1999.0725315844215,-1999.0725315844215
0.043,0.045,3300.836545276791,-3454.363826452456
0.043,0.047,4597.681828397964,-5025.373161272193
0.043,0.049,5889.631535481542,-6711.440586944084
0.043,0.051,7176.715816910783,-8511.91875959186
0.043,0.053,8458.962775685834,-10426.16342119417
0.043,0.055,9736.390456621615,-12453.522677074161
0.043,0.057,11009.040806399713,-14593.37967359962
0.043,0.059,12276.934136666734,-16845.095675891564
0.043,0.061,13540.09193322041,-19208.037393638257
0.043,0.063,14798.55041769223,-21681.597123595595
0.043,0.065,16052.329437891649,-24265.14915030133
0.043,0.067,17301.458302698422,-26958.086192576615
0.043,0.069,18545.961416812726,-29759.79855255996
0.043,0.071,19785.86445568769,-32669.683171019205
0.043,0.073,21021.192605412118,-35687.140934769406
0.043,0.075,22251.971279768448,-38811.577813549615
0.043,0.077,23478.22557281248,-42042.40393271072
0.043,0.079,24699.980394800943,-45379.03374858778
0.043,0.081,25917.260472394923,-48820.88600613928
0.043,0.083,27130.090351804378,-52367.38370232008
0.043,0.085,28338.49439995638,-56017.95404642541
0.043,0.087,29542.497784335832,-59772.03040086552
0.043,0.089,30742.122677554984,-63629.044611683574
0.043,0.091,31937.394291306166,-67588.43908160142
0.043,0.093,33128.33538321593,-71649.6555962577
0.043,0.095,34314.969114133746,-75812.14106610944
0.043,0.097,35497.32030135645,-80075.35044724595
0.043,0.099,36675.41134689125,-84438.73775214497
0.045,0.001,-29135.813985830013,647.4625330184448
0.045,0.003,-27647.868235294693,1843.191215686313
0.045,0.005,-26165.8078481312,2907.311983125689
