Bₕ,Bₚ,LAₕ,LAₚ
0.035,0.045,-1.0375859209160427e-17,1.334039041177769e-17
0.035,0.047,-1.2321106596109852e-17,1.654548600049037e-17
0.035,0.049,-1.426741350858055e-17,1.997437891201277e-17
0.035,0.051,-1.621477904047888e-17,2.3627249458983504e-17
0.035,0.053,-1.816320228674404e-17,2.7504277748498113e-17
0.035,0.055,-2.0112682343346648e-17,3.1605643682401873e-17
0.035,0.057,-2.2063218307287298e-17,3.593152695758217e-17
0.035,0.059,-2.4014809276595005e-17,4.048210706626015e-17
0.035,0.061,-2.5967454350325823e-17,4.525756329628214e-17
0.035,0.063,-2.7921152628561353e-17,5.0258074731410436e-17
0.035,0.065,-2.987590321240728e-17,5.548382025161353e-17
0.035,0.067,-3.183170520399195e-17,6.093497853335601e-17
0.035,0.069,-3.378855770646479e-17,6.661172804988772e-17
0.035,0.071,-3.574645982399507e-17,7.251424707153284e-17
0.035,0.073,-3.7705410661770324e-17,7.864271366597809e-17
0.035,0.075,-3.9665409325994826e-17,8.499730569856034e-17
0.035,0.077,-4.1626454923888353e-17,9.157820083255436e-17
0.035,0.079,-4.3588546563684554e-17,9.838557652945941e-17
0.035,0.081,-4.555168335462964e-17,1.0541961004928573e-16
0.035,0.083,-4.7515864406980783e-17,1.1268047845084013e-16
0.035,0.085,-4.9481088832004957e-17,1.2016835859201203e-16
0.035,0.087,-5.1447355741977187e-17,1.2788342713005756e-16
0.035,0.089,-5.3414664250179396e-17,1.3582586052188472e-16
0.035,0.091,-5.5383013470898774e-17,1.4399583502433679e-16
0.035,0.093,-5.73524025194265e-17,1.5239352669447609e-16
0.035,0.095,-5.93228305120562e-17,1.6101911138986683e-16
0.035,0.097,-6.129429656608257e-17,1.698727647688574e-16
0.035,0.099,-6.326679979980004e-17,1.78954662290863e-16
0.037,0.001,3.605032523374061e-17,-9.74333114425422e-19
0.037,0.003,3.401343114721946e-17,-2.75784576869347e-18
0.037,0.005,3.1975393603413356e-17,-4.3209991355964e-18
0.037,0.007,2.9936213586647044e-17,-5.663607975852144e-18
0.037,0.009,2.789589208011585e-17,-6.785487262730882e-18
0.037,0.011,2.5854430065887248e-17,-7.686452181750263e-18
0.037,0.013,2.3811828524902506e-17,-8.36631813037115e-18
0.037,0.015,2.1768088436978245e-17,-8.824900717693883e-18
0.037,0.017,1.9723210780808125e-17,-9.062015764155086e-18
0.037,0.019,1.7677196533964406e-17,-9.077479301224966e-18
0.037,0.021,1.5630046672899535e-17,-8.871107571105142e-18
0.037,0.023,1.358176217294782e-17,-8.442717026427024e-18
0.037,0.025,1.1532344008326952e-17,-7.792124329950644e-18
0.037,0.027,9.481793152139667e-18,-6.9191463542640815e-18
0.037,0.029,7.43011057637527e-18,-5.8236001814833195e-18
0.037,0.031,5.377297251911308e-18,-4.505303102952719e-18
0.037,0.033,3.323354148515115e-18,-2.9640726189459135e-18
0.037,0.035,1.2682822348453748e-18,-1.1997264383672466e-18
0.037,0.037,-7.879175215462303e-19,7.879175215462303e-19
0.037,0.039,-2.8452441542135107e-18,2.9990411355223492e-18
0.037,0.041,-4.903696697814135e-18,5.433826070550798e-18
0.037,0.043,-6.96327418810808e-18,8.092453786179661e-18
0.037,0.045,-9.023975661956065e-18,1.0975105534811431e-17
0.037,0.047,-1.1085800157317936e-17,1.408196236199846e-17
0.037,0.049,-1.3148746713251158e-17,1.7413205106738022e-17
0.037,0.051,-1.5212814369909243e-17,2.0969014401766794e-17
0.037,0.053,-1.7278002168540125e-17,2.4749570673854774e-17
0.037,0.055,-1.9344309151484667e-17,2.875505414409883e-17
0.037,0.057,-2.141173436217509e-17,3.298564482821568e-17
0.037,0.059,-2.3480276845133385e-17,3.7441522536834314e-17
0.037,0.061,-2.55499356459698e-17,4.212286687578805e-17
0.037,0.063,-2.76207098113813e-17,4.7029857246406e-17
0.037,0.065,-2.969259838914996e-17,5.216267284580399e-17
0.037,0.067,-3.17656004281415e-17,5.752149266717515e-17
0.037,0.069,-3.383971497830364e-17,6.310649550007977e-17
0.037,0.071,-3.591494109066469e-17,6.891785993073494e-17
0.037,0.073,-3.7991277817331964e-17,7.49557643423036e-17
0.037,0.075,-4.0068724211490137e-17,8.122038691518271e-17
0.037,0.077,-4.21472793273999e-17,8.771190562729169e-17
0.037,0.079,-4.422694222039633e-17,9.443049825435973e-17
0.037,0.081,-4.6307711946887304e-17,1.0137634237021276e-16
0.037,0.083,-4.8389587564352175e-17,1.085496153470603e-16
0.037,0.085,-5.0472568131340017e-17,1.1595049435578113e-16
0.037,0.087,-5.2556652707468227e-17,1.2357915636620908e-16
0.037,0.089,-5.464184035342112e-17,1.3143577814741836e-16
0.037,0.091,-5.672813013094812e-17,1.3952053626800752e-16
0.037,0.093,-5.881552110286254e-17,1.4783360709638424e-16
0.037,0.095,-6.090401233303999e-17,1.5637516680104863e-16
0.037,0.097,-6.29936028864167e-17,1.6514539135087625e-16
0.037,0.099,-6.508429182898831e-17,1.7414445651540117e-16
0.039,0.001,4.018187581802782e-17,-1.0303045081545595e-18
0.039,0.003,3.802918901807188e-17,-2.9253222321593757e-18
0.039,0.005,3.587529479894626e-17,-4.599396769095675e-18
0.039,0.007,3.3720194200334496e-17,-6.052342548777987e-18
0.039,0.009,3.156388826072682e-17,-7.283974214013882e-18
0.039,0.011,2.940637801742186e-17,-8.294106620298473e-18
0.039,0.013,2.7247664506528335e-17,-9.082554835509445e-18
0.039,0.015,2.5087748762966756e-17,-9.649134139602598e-18
0.039,0.017,2.2926631820471145e-17,-9.993660024307936e-18
0.039,0.019,2.0764314711590734e-17,-1.0115948192826254e-17
0.039,0.021,1.8600798467691652e-17,-1.0015814559526275e-17
0.039,0.023,1.643608411895861e-17,-9.693075249642258e-18
0.039,0.025,1.4270172694396637e-17,-9.147546598972204e-18
0.039,0.027,1.2103065221832711e-17,-8.379045153576493e-18
0.039,0.029,9.934762727917467e-18,-7.387387669477092e-18
0.039,0.031,7.765266238126904e-18,-6.1723911123572825e-18
0.039,0.033,5.594576776764033e-18,-4.7338726572618746e-18
0.039,0.035,3.4226953669605587e-18,-3.0716496882979376e-18
0.039,0.037,1.2496230306785728e-18,-1.1855397983360819e-18
0.039,0.039,-9.246392112878141e-19,9.246392112878141e-19
0.039,0.041,-3.100090339310761e-18,3.259069331070287e-18
0.039,0.043,-5.276729334927056e-18,5.817932343637523e-18
0.039,0.045,-7.454555180836458e-18,8.601409824042066e-18
0.039,0.047,-9.633566860899995e-18,1.1609683140058969e-17
0.039,0.049,-1.1813763360138372e-17,1.4842933452481547e-17
0.039,0.051,-1.399514366473029e-17,1.8301341715416528e-17
0.039,0.053,-1.6177706762010755e-17,2.198508867657872e-17
0.039,0.055,-1.8361451640469497e-17,2.589435487758519e-17
0.039,0.057,-2.0546377289749286e-17,3.0029320654248957e-17
0.039,0.059,-2.2732482700644283e-17,3.439016613687212e-17
0.039,0.061,-2.4919766865098408e-17,3.897707125053853e-17
0.039,0.063,-2.7108228776203762e-17,4.379021571540608e-17
0.039,0.065,-2.929786742819888e-17,4.882977904699813e-17
0.039,0.067,-3.148868181646717e-17,5.409594055649489e-17
0.039,0.069,-3.3680670937535285e-17,5.958887935102397e-17
0.039,0.071,-3.587383378907149e-17,6.530877433395066e-17
0.039,0.073,-3.8068169369884057e-17,7.125580420516758e-17
0.039,0.075,-4.026367667991954e-17,7.743014746138372e-17
0.039,0.077,-4.2460354720261333e-17,8.38319823964134e-17
0.039,0.079,-4.465820249312793e-17,9.046148710146426e-17
0.039,0.081,-4.685721900187133e-17,9.731883946542506e-17
0.039,0.083,-4.9057403250975424e-17,1.0440421717515282e-16
0.039,0.085,-5.125875424605451e-17,1.1171779771575984e-16
0.039,0.087,-5.346127099385141e-17,1.192597583708993e-16
0.039,0.089,-5.566495250223625e-17,1.2703027622305196e-16
0.039,0.091,-5.78697977802045e-17,1.350295281538105e-16
0.039,0.093,-6.007580583787563e-17,1.4325769084416494e-16
0.039,0.095,-6.228297568649139e-17,1.5171494077478674e-16
0.039,0.097,-6.449130633841422e-17,1.604014542263123e-16
0.039,0.099,-6.670079680712575e-17,1.693174072796269e-16
0.041,0.001,4.454558104875208e-17,-1.0864775865549288e-18
0.041,0.003,4.227649259468731e-17,-3.0934018971722424e-18
0.041,0.005,4.0006132529690686e-17,-4.8787966499622786e-18
0.041,0.007,3.773450194903433e-17,-6.4424759425180566e-18
0.041,0.009,3.5461601946732856e-17,-7.784254085868186e-18
0.041,0.011,3.318743361554521e-17,-8.903945604170666e-18
0.041,0.013,3.091199804697647e-17,-9.801365234407173e-18
0.041,0.015,2.8635296331279616e-17,-1.0476327926077907e-17
0.041,0.017,2.6357329557457338e-17,-1.0928648840896946e-17
0.041,0.019,2.4078098813263824e-17,-1.1158143352488112e-17
0.041,0.021,2.179760518520656e-17,-1.116462704608141e-17
0.041,0.023,1.9515849758548097e-17,-1.0947915718209907e-17
0.041,0.025,1.7232833617307867e-17,-1.0507825376407237e-17
0.041,0.027,1.4948557844263918e-17,-9.844172238905507e-18
0.041,0.029,1.2663023520954701e-17,-8.956772734333813e-18
0.041,0.031,1.0376231727680892e-17,-7.84544350141726e-18
0.041,0.033,8.088183543507111e-18,-6.510001388676455e-18
0.041,0.035,5.798880046263681e-18,-4.9502634541275325e-18
0.041,0.037,3.508322312548455e-18,-3.166046964982752e-18
0.041,0.039,1.216511417728494e-18,-1.1571693973514944e-18
0.041,0.041,-1.0765515640581062e-18,1.0765515640581062e-18
0.041,0.043,-3.3708655599004913e-18,3.5352980262371e-18
0.041,0.045,-5.6664294981133024e-18,6.2192518881731365e-18
0.041,0.047,-7.963242308234882e-18,9.128594841147303e-18
0.041,0.049,-1.0261302921025584e-17,1.2263508369030577e-17
0.041,0.051,-1.2560610268466028e-17,1.5624173748579692e-17
0.041,0.053,-1.4861163283755302e-17,1.921077204973246e-17
0.041,0.055,-1.7162960901309263e-17,2.302348413590267e-17
0.041,0.057,-1.9466002056758844e-17,2.7062490664274492e-17
0.041,0.059,-2.177028568694821e-17,3.1327972086096205e-17
0.041,0.061,-2.407581072993316e-17,3.5820108646973725e-17
0.041,0.063,-2.6382576124979325e-17,4.053908038716335e-17
0.041,0.065,-2.8690580812560454e-17,4.548506714186413e-17
0.041,0.067,-3.099982373435672e-17,5.0658248541509765e-17
0.041,0.069,-3.331030383325292e-17,5.60588040120598e-17
0.041,0.071,-3.562202005333691e-17,6.168691277529074e-17
0.041,0.073,-3.79349713398978e-17,6.754275384908631e-17
0.041,0.075,-4.0249156639424204e-17,7.362650604772719e-17
0.041,0.077,-4.256457489960263e-17,7.993834798218055e-17
0.041,0.079,-4.4881225069315744e-17,8.647845806038887e-17
0.041,0.081,-4.7199106098640626e-17,9.32470144875583e-17
0.041,0.083,-4.951821693884713e-17,1.0024419526644663e-16
0.041,0.085,-5.18385565423962e-17,1.0747017819765067e-16
0.041,0.087,-5.416012386293809e-17,1.14925140879893e-16
0.041,0.089,-5.64829178553108e-17,1.2260926071030882e-16
0.041,0.091,-5.88069374755383e-17,1.3052271488473133e-16
0.041,0.093,-6.113218168082887e-17,1.3866568039797767e-16
0.041,0.095,-6.345864942957348e-17,1.4703833404413366e-16
0.041,0.097,-6.578633968134399e-17,1.556408524168382e-16
0.041,0.099,-6.811525139689155e-17,1.644734119095674e-16
0.043,0.001,4.914270422603067e-17,-1.1428535866518762e-18
0.043,0.003,4.6756601305787377e-17,-3.2620884631944688e-18
0.043,0.005,4.4369162351594e-17,-5.1592049246039535e-18
0.043,0.007,4.198038851454243e-17,-6.834016734925513e-18
0.043,0.009,3.959028094440256e-17,-8.286337872084257e-18
0.043,0.011,3.719884078962422e-17,-9.51598252757829e-18
0.043,0.013,3.480606919733912e-17,-1.0522765106172291e-17
0.043,0.015,3.2411967313362637e-17,-1.1306500225591618e-17
0.043,0.017,3.0016536282195823e-17,-1.1867002716216955e-17
0.043,0.019,2.761977724702718e-17,-1.2204087620779454e-17
0.043,0.021,2.522169134973464e-17,-1.2317570194056454e-17
0.043,0.023,2.282227973088734e-17,-1.2207265902567647e-17
0.043,0.025,2.0421543529747586e-17,-1.1872990424271853e-17
0.043,0.027,1.8019483884272667e-17,-1.1314559648264232e-17
0.043,0.029,1.5616101931116743e-17,-1.0531789674474084e-17
0.043,0.031,1.321139880563273e-17,-9.524496813363132e-18
0.043,0.033,1.0805375641874125e-17,-8.29249758562433e-18
0.043,0.035,8.398033572596884e-18,-6.835608721881186e-18
0.043,0.037,5.989373729261285e-18,-5.153647162387618e-18
0.043,0.039,3.579397242033744e-18,-3.24643005672828e-18
0.043,0.041,1.1681052397887074e-18,-1.1137747635194653e-18
0.043,0.043,-1.2445011498895217e-18,1.2445011498895217e-18
0.043,0.045,-3.658420800704955e-18,3.828579907714488e-18
0.043,0.047,-6.073652587648028e-18,6.638643526033892e-18
0.043,0.049,-8.49019538699383e-18,9.674873813085993e-18
0.043,0.051,-1.090804807630026e-17,1.2937452369565425e-17
0.043,0.053,-1.3327209534406127e-17,1.642656058891918e-17
0.043,0.055,-1.57476786414294e-17,2.0142379657642255e-17
0.043,0.057,-1.8169454278765386e-17,2.4085090555572725e-17
0.043,0.059,-2.0592535329084822e-17,2.8254874056186155e-17
0.043,0.061,-2.3016920676332152e-17,3.26519107268898e-17
0.043,0.063,-2.5442609205723714e-17,3.7276380929316145e-17
0.043,0.065,-2.7869599803745824e-17,4.212846481961578e-17
0.043,0.067,-3.02978913581531e-17,4.720834234875018e-17
0.043,0.069,-3.272748275796649e-17,5.251619326278345e-17
0.043,0.071,-3.5158372893471714e-17,5.805219710317423e-17
0.043,0.073,-3.759056065621726e-17,6.381653320706651e-17
0.043,0.075,-4.002404493901261e-17,6.980938070758014e-17
0.043,0.077,-4.245882463592652e-17,7.603091853410098e-17
0.043,0.079,-4.48948986422853e-17,8.248132541257069e-17
0.043,0.081,-4.733226585467075e-17,8.916077986577514e-17
0.043,0.083,-4.9770925170918646e-17,9.606946021363368e-17
0.043,0.085,-5.221087549011692e-17,1.0320754457348695e-16
0.043,0.087,-5.465211571260371e-17,1.1057521086038425e-16
0.043,0.089,-5.709464473996582e-17,1.181726367873711e-16
0.043,0.091,-5.953846147503677e-17,1.259999998657755e-16
0.043,0.093,-6.19835648218951e-17,1.3405747740549406e-16
0.043,0.095,-6.44299536858626e-17,1.4234524651527788e-16
0.043,0.097,-6.687762697350257e-17,1.5086348410301744e-16
0.043,0.099,-6.932658359261796e-17,1.5961236687602743e-16
0.045,0.001,5.3974519011073034e-17,-1.199433755801623e-18
0.045,0.003,5.147078490875718e-17,-3.4313856605838125e-18
0.045,0.005,4.896565011682698e-17,-5.440627790758554e-18
0.045,0.007,4.64591158424266e-17,-7.226973575488582e-18
0.045,0.009,4.395118329131346e-17,-8.790236658262692e-18
0.045,0.011,4.1441853667860284e-17,-1.0130230896588069e-17
0.045,0.013,3.893112817505703e-17,-1.1246770361683142e-17
0.045,0.015,3.641900801451288e-17,-1.213966933817096e-17
0.045,0.017,3.390549438645827e-17,-1.2808742323773126e-17
0.045,0.019,3.1390588489746796e-17,-1.3253804029004204e-17
0.045,0.021,2.887429152185724e-17,-1.3474669376866712e-17
0.045,0.023,2.6356604678895505e-17,-1.3471153502546592e-17
0.045,0.025,2.3837529155596622e-17,-1.3243071753109235e-17
0.045,0.027,2.1317066145326677e-17,-1.2790239687196007e-17
0.045,0.029,1.8795216840084767e-17,-1.2112473074721295e-17
0.045,0.031,1.627198243050502e-17,-1.1209587896570125e-17
0.045,0.033,1.3747364105858467e-17,-1.008140034429621e-17
0.045,0.035,1.122136305405503e-17,-8.72772681982058e-18
0.045,0.037,8.69398046164549e-18,-7.148383935130735e-18
0.045,0.039,6.16521751382337e-18,-5.3431885119802546e-18
0.045,0.041,3.635075394426943e-18,-3.3119575815889927e-18
0.045,0.043,1.1035552859411183e-18,-1.0545083843437352e-18
0.045,0.045,-1.4293416305006064e-18,1.4293416305006064e-18
0.045,0.047,-3.963614175114184e-18,4.139774805119259e-18
0.045,0.049,-6.499261169463151e-18,7.076973273415431e-18
0.045,0.051,-9.036281436456694e-18,1.0241118961317586e-17
0.045,0.053,-1.157467380034766e-17,1.3632393587076133e-17
0.045,0.055,-1.411443708673072e-17,1.7250978661559768e-17
0.045,0.057,-1.6655570122540438e-17,2.1097055488551223e-17
0.045,0.059,-1.91980717360493e-17,2.5170805165042413e-17
0.045,0.061,-2.1741940756865904e-17,2.947240858152934e-17
0.045,0.063,-2.4287176015933013e-17,3.400204642230622e-17
0.045,0.065,-2.6833776345525587e-17,3.875989916575918e-17
0.045,0.067,-2.938174057924903e-17,4.3746147084659667e-17
0.045,0.069,-3.193106755203712e-17,4.896097024645692e-17
0.045,0.071,-3.448175610015029e-17,5.440454851357045e-17
0.045,0.073,-3.703380506117365e-17,6.00770615436817e-17
0.045,0.075,-3.9587213274015075e-17,6.597868879002513e-17
0.045,0.077,-4.21419795789034e-17,7.210960950167915e-17
0.045,0.079,-4.46981028173865e-17,7.84700027238563e-17
0.045,0.081,-4.725558183232943e-17,8.506004729819299e-17
0.045,0.083,-4.981441546791248e-17,9.187992186303858e-17
0.045,0.085,-5.237460256962947e-17,9.892980485374457e-17
0.045,0.087,-5.493614198428569e-17,1.0620987450295233e-16
0.045,0.089,-5.749903255999625e-17,1.1372030884088148e-16
0.045,0.091,-6.0063273146184e-17,1.2146128569561653e-16
0.045,0.093,-6.262886259357781e-17,1.2943298269339415e-16
0.045,0.095,-6.519579975421075e-17,1.3763557725888938e-16
0.045,0.097,-6.776408348141805e-17,1.4606924661550114e-16
0.045,0.099,-7.03337126298355e-17,1.547341677856381e-16
0.047,0.001,5.904230953458226e-17,-1.2562193517996226e-18
0.047,0.003,5.642032359770676e-17,-3.6012972509174526e-18
0.047,0.005,5.379687208150489e-17,-5.723071498032435e-18
0.047,0.007,5.1171956249407085e-17,-7.621355186081907e-18
0.047,0.009,4.854557736339201e-17,-9.295961622777193e-18
0.047,0.011,4.59177366839886e-17,-1.0746704330295204e-17
0.047,0.013,4.3288435470278167e-17,-1.1973397044970556e-17
0.047,0.015,4.06576749798964e-17,-1.2975853716988212e-17
0.047,0.017,3.802545646903563e-17,-1.3753888510076717e-17
0.047,0.019,3.5391781192446644e-17,-1.4307315801201834e-17
0.047,0.021,3.275665040344096e-17,-1.4635950180260856e-17
0.047,0.023,3.012006535389278e-17,-1.4739606449777317e-17
0.047,0.025,2.7482027294241102e-17,-1.461809962459633e-17
0.047,0.027,2.4842537473491746e-17,-1.4271244931580365e-17
0.047,0.029,2.2201597139219396e-17,-1.3698857809305587e-17
0.047,0.031,1.955920753756971e-17,-1.2900753907758743e-17
0.047,0.033,1.6915369913261302e-17,-1.1876749088034532e-17
0.047,0.035,1.427008550958781e-17,-1.0626659422033474e-17
0.047,0.037,1.162335556841994e-17,-9.150301192160379e-18
0.047,0.039,8.975181330207483e-18,-7.44749089102323e-18
0.047,0.041,6.325564033981355e-18,-5.5180452211326714e-18
0.047,0.043,3.674504917355639e-18,-3.3617810946019675e-18
0.047,0.045,1.0220052165295766e-18,-9.785156328474669e-19
0.047,0.047,-1.6319338337103477e-18,1.6319338337103477e-18
0.047,0.049,-4.287310999988465e-18,4.469749765945421e-18
0.047,0.051,-6.944125050337892e-18,7.535114416324096e-18
0.047,0.053,-9.602374754198452e-18,1.0828209829202509e-17
0.047,0.055,-1.2262058882414739e-17,1.434921784112363e-17
0.047,0.057,-1.4923176207234124e-17,1.8098320081113724e-17
0.047,0.059,-1.758572550230465e-17,2.2075697970978175e-17
0.047,0.061,-2.024970554267316e-17,2.628153272559708e-17
0.047,0.063,-2.2915115104783284e-17,3.0716005353220144e-17
0.047,0.065,-2.5581952966473327e-17,3.5379296655760984e-17
0.047,0.067,-2.825021790697446e-17,4.027158722909125e-17
0.047,0.069,-3.0919908706908544e-17,4.539305746333382e-17
0.047,0.071,-3.359102414828635e-17,5.074388754315597e-17
0.047,0.073,-3.626356301450547e-17,5.632425744806169e-17
0.047,0.075,-3.89375240903483e-17,6.213434695268345e-17
0.047,0.077,-4.1612906161980176e-17,6.81743356270739e-17
0.047,0.079,-4.42897080169474e-17,7.44444028369967e-17
0.047,0.081,-4.6967928444175124e-17,8.094472774421671e-17
0.047,0.083,-4.964756623396561e-17,8.767548930679034e-17
0.047,0.085,-5.2328620177996116e-17,9.463686627935468e-17
0.047,0.087,-5.501108906931698e-17,1.0182903721341653e-16
0.047,0.089,-5.769497170234975e-17,1.0925218045764102e-16
0.047,0.091,-6.038026687288511e-17,1.1690647415813926e-16
0.047,0.093,-6.306697337808105e-17,1.2479209625875613e-16
0.047,0.095,-6.575509001646084e-17,1.3290922450135702e-16
0.047,0.097,-6.844461558791107e-17,1.4125803642611434e-16
0.047,0.099,-7.113554889367989e-17,1.4983870937179382e-16
0.049,0.001,6.434737050652392e-17,-1.313211642990284e-18
0.049,0.003,6.160650811289532e-17,-3.7718270273201214e-18
0.049,0.005,5.886411501476721e-17,-6.006542348445634e-18
0.049,0.007,5.612019253209174e-17,-8.017170361727392e-18
0.049,0.009,5.337474198330387e-17,-9.803524037749688e-18
0.049,0.011,5.0627764685323506e-17,-1.1365416562011399e-17
0.049,0.013,4.787926195355781e-17,-1.2702661334617378e-17
0.049,0.015,4.5129235101903235e-17,-1.3815071969970376e-17
0.049,0.017,4.237768544274772e-17,-1.4702462296463496e-17
0.049,0.019,3.9624614286972914e-17,-1.536464635617317e-17
0.049,0.021,3.687002294395629e-17,-1.5801438404552696e-17
0.049,0.023,3.41139127215733e-17,-1.6012652910126243e-17
0.049,0.025,3.135628492619956e-17,-1.599810455418345e-17
0.049,0.027,2.859714086271295e-17,-1.5757608230474483e-17
0.049,0.029,2.583648183449579e-17,-1.5290979044905672e-17
0.049,0.031,2.307430914343702e-17,-1.4598032315235667e-17
0.049,0.033,2.0310624089934252e-17,-1.3678583570772046e-17
0.049,0.035,1.754542797289598e-17,-1.2532448552068556e-17
0.049,0.037,1.477872208974367e-17,-1.1159443210622772e-17
0.049,0.039,1.2010507736413898e-17,-9.559383708574327e-18
0.049,0.041,9.240786207360475e-18,-7.732086418403663e-18
0.049,0.043,6.469558795556571e-18,-5.677367922631276e-18
0.049,0.045,3.696826792496817e-18,-3.395045013517484e-18
0.049,0.047,9.225914881994574e-19,-8.849346927627447e-19
0.049,0.049,-1.8531458287915907e-18,1.8531458287915907e-18
0.049,0.051,-4.6303838714046405e-18,4.819379131461972e-18
0.049,0.053,-7.409121354038045e-18,8.013947587020742e-18
0.049,0.055,-1.0189356992558188e-17,1.1437033358993883e-17
0.049,0.057,-1.2971089504297384e-17,1.508881840295818e-17
0.049,0.059,-1.5754317608051698e-17,1.8969484466837757e-17
0.049,0.061,-1.8539040024078964e-17,2.3079213091200343e-17
0.049,0.063,-2.1325255474096702e-17,2.7418185609552902e-17
0.049,0.065,-2.411296268127991e-17,3.1986583148636617e-17
0.049,0.067,-2.6902160370259144e-17,3.678458662872169e-17
0.049,0.069,-2.969284726711827e-17,4.181237676390124e-17
0.049,0.071,-3.24850220993926e-17,4.707013406238519e-17
0.049,0.073,-3.527868359606676e-17,5.255803882679333e-17
0.049,0.075,-3.8073830487572414e-17,5.827627115444756e-17
0.049,0.077,-4.087046150578651e-17,6.422501093766451e-17
0.049,0.079,-4.366857538402913e-17,7.040443786404697e-17
0.049,0.081,-4.6468170857061286e-17,7.681473141677478e-17
0.049,0.083,-4.926924666108302e-17,8.345607087489574e-17
0.049,0.085,-5.207180153373143e-17,9.032863531361575e-17
0.049,0.087,-5.487583421407836e-17,9.74326036045881e-17
0.049,0.089,-5.768134344262867e-17,1.0476815441620308e-16
0.049,0.091,-6.048832796131796e-17,1.123354662138762e-16
0.049,0.093,-6.329678651351074e-17,1.201347172603367e-16
0.049,0.095,-6.610671784399821e-17,1.281660856159149e-16
0.049,0.097,-6.891812069899631e-17,1.3642974913882942e-16
0.049,0.099,-7.173099382614375e-17,1.4492588548547412e-16
0.051,0.001,6.98910073272825e-17,-1.3704119083780881e-18
0.051,0.003,6.70306398515389e-17,-3.942978814796406e-18
0.051,0.005,6.416867630923632e-17,-6.291046696983954e-18
0.051,0.007,6.130511807708548e-17,-8.414427971364675e-18
0.051,0.009,5.843996653021413e-17,-1.0312935270037787e-17
0.051,0.011,5.557322304216943e-17,-1.1986381440467914e-17
0.051,0.013,5.270488898492021e-17,-1.343457954517574e-17
0.051,0.015,4.983496572885926e-17,-1.4657342861429195e-17
0.051,0.017,4.696345464280555e-17,-1.5654484880935186e-17
0.051,0.019,4.409035709400645e-17,-1.6425819309531818e-17
0.051,0.021,4.121567444814012e-17,-1.6971160066881226e-17
0.051,0.023,3.83394080693176e-17,-1.7290321286162842e-17
0.051,0.025,3.5461559320085183e-17,-1.738311731376725e-17
0.051,0.027,3.2582129561426607e-17,-1.724936270899056e-17
0.051,0.029,2.970112015276525e-17,-1.6888872243729264e-17
0.051,0.031,2.6818532451966463e-17,-1.6301460902175693e-17
0.051,0.033,2.3934367815339734e-17,-1.5486943880513948e-17
0.051,0.035,2.104862759764091e-17,-1.4445136586616313e-17
0.051,0.037,1.8161313152074498e-17,-1.3175854639740324e-17
0.051,0.039,1.5272425830295763e-17,-1.1678913870226172e-17
0.051,0.041,1.2381966982413047e-17,-9.954130319194803e-18
0.051,0.043,9.489937956989947e-18,-8.001320238246426e-18
0.051,0.045,6.596340101047498e-18,-5.8203000891595576e-18
0.051,0.047,3.701174760066449e-18,-3.4108865435906488e-18
0.051,0.049,8.044432779893792e-19,-7.728964827741095e-19
0.051,0.051,-2.093853002777084e-18,2.093853002777084e-18
0.051,0.053,-4.993712741359999e-18,5.189544613570195e-18
0.051,0.055,-7.895134598418003e-18,8.514360841431181e-18
0.051,0.057,-1.0798117236139135e-17,1.2068483969802563e-17
0.051,0.059,-1.3702659318238526e-17,1.585209607404065e-17
0.051,0.061,-1.660875950995639e-17,1.9865379021712544e-17
0.051,0.063,-1.9516416478055767e-17,2.410851447289242e-17
0.051,0.065,-2.2425628890820312e-17,2.858168388045726e-17
0.051,0.067,-2.5336395418052213e-17,3.328506849038232e-17
0.051,0.069,-2.824871473106991e-17,3.8218849342035764e-17
0.051,0.071,-3.1162585502706105e-17,4.3383207268473204e-17
0.051,0.073,-3.407800640730551e-17,4.877832289673142e-17
0.051,0.075,-3.699497612072258e-17,5.440437664812145e-17
0.051,0.077,-3.9913493320319585e-17,6.026154873852173e-17
0.051,0.079,-4.283355668496436e-17,6.635001917867029e-17
0.051,0.081,-4.5755164895028096e-17,7.266996777445639e-17
0.051,0.083,-4.867831663238329e-17,7.922157412721203e-17
0.051,0.085,-5.1603010580401635e-17,8.600501763400274e-17
0.051,0.087,-5.452924542395177e-17,9.302047748791773e-17
0.051,0.089,-5.74570198493973e-17,1.0026813267836e-16
0.051,0.091,-6.038633254459452e-17,1.0774816199133533e-16
0.051,0.093,-6.33171821988905e-17,1.154607440097415e-16
0.051,0.095,-6.624956750312072e-17,1.2340605711365625e-16
0.051,0.097,-6.918348714960709e-17,1.3158427948062527e-16
0.051,0.099,-7.211893983215588e-17,1.3999558908594967e-16
0.053,0.001,7.567453620022563e-17,-1.4278214377401063e-18
0.053,0.003,7.269403098002131e-17,-4.114756470567244e-18
0.053,0.005,6.971186409287508e-17,-6.5765909521580265e-18
0.053,0.007,6.672803697249444e-17,-8.813136958631341e-18
0.053,0.009,6.374255105093791e-17,-1.0824206782234739e-17
0.053,0.011,6.075540775861756e-17,-1.2609612931033832e-17
0.053,0.013,5.776660852430128e-17,-1.41691681286022e-17
0.053,0.015,5.4776154775115183e-17,-1.5502685313711844e-17
0.053,0.017,5.178404793654599e-17,-1.6609977640024186e-17
0.053,0.019,4.879028943244323e-17,-1.7490858475781535e-17
