id,V,xi,v
15,5.931949214972036,0.3092795364222013,9.509103677310273
15,0.8066606270694451,0.2981455971955872,11.305069279818978
15,1.841197415294729,0.1563042902465166,9.852741047900269
15,1.2013499432451895,0.345981908535807,9.176719872880444
16,27.447267012094706,0.5216466171046054,0.18624486263239756
16,11.91743535680382,0.4059588035916524,0.04418604135773797
16,19.45490006555762,0.37812942976173985,0.0423216226991617
16,21.57134361927136,0.5115942046673634,0.1120417379955075
16,16.558043374915357,0.35533810472536714,0.04084329050007953
16,19.286160211489666,0.3869135126402823,3.3125014837427216e-10
16,117.74365852370602,0.9299260960447199,4.608895353286639e-10
16,11.881455110714743,0.3379801533353027,0.09483862923785476
16,51.523695507331084,0.8179545569151065,0.11181539794168655
16,22.16513252080011,0.3850987719387676,3.0351800670932468e-9
17,15.914884616970527,0.33733092880126264,0.568237501428366
17,8.38200841600327,0.18826966885507315,0.6847746839202639
17,151.65166915279872,1.1762958616852832,0.6914036895415333
17,38.18720855067653,0.5005081022491905,1.3284983885505959
17,49.72371102302463,0.8137717172332907,1.4053656046309742
17,12.418883011558506,0.3209197408083748,1.1229013971343271
17,100.47113299411048,1.0888643776251772,1.3445796426159178
17,43.92374057625454,0.5732645631716202,0.7872756546269033
17,53.500035470722175,0.7631160395067842,0.611833803636748
17,53.698997371679816,0.6464783863521185,0.8907682440469645
18,30.871557903878948,0.496506416226746,11.182288667563752
18,15.396431504099056,0.25392351568278965,8.422318115526048
18,83.3930093886824,0.9104758958162974,8.807073906896791
18,14.079383464689432,0.3459968228432064,10.593087652722215
18,14.720349300056453,0.11784557873227863,4.859309210954543
18,33.524576623928525,0.33296467904540283,9.256486200818498
18,25.86237559110846,0.613509630441828,9.734712055960212
18,77.78440116530406,0.5028837130903063,7.611872620959168
18,23.05721482024746,0.46976897553082353,9.690048852911733
18,138.94856388692358,1.03998971287757,12.358132009357565
19,0.03089670629735536,0.0897290873579657,0.06347977458294467
19,1.4527225758445308e-12,1.0877933098969032e17,0.09248138773432531
19,0.02519133186487633,0.19039441215738317,0.08154425180810526
19,0.010091614856926336,0.19820700864368127,0.11443078542191891
19,1.544033949432401e-12,1.7313600598144563e54,0.09983822347664074
19,0.007554256392523446,0.3754600732985856,0.11223919467235194
19,0.005293604375296623,0.3267481361742049,0.08194911752833678
19,6.364247238593509e-13,8.066302508620035e80,0.08400939941595868
19,0.024058677390808733,0.49756702159872046,0.10112922812599978
19,7.823292641138423e-12,1.4660695060403934e8,0.10502630737295528
20,1.0440271053880079e-10,2.6360095212141838e20,0.8528064183835604
20,0.0017554036194915071,0.2384002751655241,1.0584248856838123
20,1.0582675322290477e-10,32.781594349068,0.9574029879783942
20,8.764147036487101e-11,4.970349454694387e6,0.9806536414066246
20,1.4136989980593864e-10,3.619313271327056e27,0.9389833666982355
20,8.848858723876747e-11,1.0367824855236506e10,0.7996474934946732
20,4.013552180429455e-11,4.805074137461998e54,0.9991931628999285
20,5.011587210998395e-11,2.501767601104908,1.0399314425181496
20,4.4391768418018404e-9,149.42196912030806,1.0186075675375972
20,1.0788566924309903e-10,3.844978214777257e77,0.8491222195571491
21,11.072025915923302,0.015299331907885762,4.647504604275853e-8
21,8.159402687454097,0.0060496294330173285,4.1709810924315036e-8
21,6.343821403295119e-10,4.021342226091227e7,11.21255435831334
21,1.8372198696907517e-9,18.958520106542476,9.139402863607966
21,1.6505244095170555e-10,0.6309395572911123,11.008461904083623
21,5.8323837785512196e-9,5.676754088584867e6,8.804380402513782
21,4.849360548860522e-10,8.397850821795066e9,8.626823675225355
21,6.31460966786015e-11,2.4223155908335106e45,6.558586731198341
21,2.0888359685959626e-10,2.0489171099016555e12,10.387697805153365
21,5.966895756644324e-10,6.243051584302574,8.493520611344003
22,0.25713817093165436,1.3077417049177653,0.09545585510348571
22,0.011914354987841089,0.38043995321230545,0.11400632358005011
22,2.8899044906835085,3.7265975076005144,0.1312485368611234
22,0.6968601093945812,1.2278868620864882,0.10000330031028391
22,1.9579849028318819,4.010187358068077,0.08756716221213871
22,0.02433267458831311,0.9509123460162037,0.10027246051085914
22,1.615142256726692,2.0234206078447783,0.111793551569326
22,5.710163694694416e-12,1.3381969816230409e22,0.09717130155616771
22,0.1576925657154171,0.8070392795566581,0.112124538262836
22,0.4018780047751063,1.7354133986788747,0.07990815218829338
23,3.335875572245937e-11,4.5964741581136504e21,1.1095758203448656
23,4.3925492957917667e-10,81.36213302176218,0.8819573725243435
23,0.12112933359033458,0.135206999187803,0.9006542312694622
23,0.4419375926522798,0.6443763043571167,0.8041457426563448
23,0.41290105168143304,0.25997533768018216,0.6578091299074726
23,0.474728114900288,0.7333747195353848,1.0182445961091366
23,0.19688569286252994,0.1754665115825685,0.9155990772064682
23,1.5296903064268234e-11,164.35792744110148,1.1313750225444772
23,0.4490494215353699,0.42512342876236703,0.9025620825365506
23,5.553603906574554e-10,2465.14354979789,1.1192712096463229
24,3.921111333309054e-10,11.171170683555268,10.244759970741368
24,0.7017929480293393,0.4902660972154855,8.50134726567813
24,2.1424854544244997e-9,2.1292009060979185,7.390914731611349
24,1.2830560422057415,0.20179778875382598,12.12518198707301
24,11.233915637414242,0.002363448475424498,1.0039644510013484e-5
24,3.282090722506719e-10,279.51240301783463,9.503697731032588
24,3.2985861658621754e-10,1.4848805278346256e25,8.712101068105232
24,3.407092911650823e-10,6375.185028001752,10.13336069811589
24,12.857782582818675,0.004333126978985436,7.153899805204485e-6
24,2.736305758876483,0.08826099541867231,7.1362252827589225
25,0.6055405016089684,0.5184452119820495,0.06789229253774512
25,0.8264882072025856,0.7916159705723654,0.08718379060915345
25,4.595767708244971,1.381276639689136,0.08441130115421414
25,5.178895575398028,1.9514554621764464,0.1026352986174796
25,4.844905854008703,2.2431561334077035,0.08916631146068503
25,0.5438234704257889,0.562595104487404,0.07562396351130524
25,0.36448662622075645,0.6470031952551789,0.09497574040760796
25,0.16579096874094604,0.5205690809368759,0.08895610689554305
25,2.5743117623864484,1.5400872984096432,0.08640626509465382
25,15.404958292133625,2.942389034234483,0.0959444046151455
26,1.0987332678193587e-10,6146.981201530934,0.6561564856496143
26,0.9356802752589928,0.8994270257714143,0.9971375271711722
26,1.0519085611553698,0.697140553720265,0.8673047848175417
26,2.507827690713294,0.8229567864053843,1.0891024751534408
26,31.221410175916432,2.1513419221594257,0.752389670161152
26,3.1633316711187405,1.0103310542370119,0.8702529460271574
26,1.1546458878626733,0.5264903928209844,1.050205652692507
26,0.4442474726793611,0.5874060719308355,1.0357107647670192
26,3.6021323838733563,0.9421992345704956,1.0377651833956165
26,1.329798979296067,0.8328163604855291,0.8159486995485613
27,0.7573951828331128,0.11662488810725587,6.559765056006704
27,9.270439846573247,0.0002621861709161997,1.6092239382256166
27,4.506732955980092,0.09518904604707205,6.662465236875589
27,0.20119316925125386,0.1714800257040918,7.999888150219595
27,0.648582307999055,0.36584055772501334,10.803345967092682
27,1.364777527759412,0.22247234759421164,7.396480426841159
27,2.587481301089806,0.2230489346759295,7.933959164202587
27,0.758625727109053,0.16640011992163406,9.993726445313488
27,1.1871283706483861e-9,1.5901937747332299e66,7.154677702998676
27,2.7566480349507675e-9,9240.91027852832,10.196889157069775
